person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,decile_score
837,Male,Caucasian,46,0,0,0,2,6
838,Male,African-American,44,0,0,0,1,3
839,Female,Caucasian,39,0,0,0,0,1
841,Male,Caucasian,23,0,0,0,2,2
842,Female,Hispanic,50,0,0,0,1,1
843,Male,African-American,42,0,0,0,8,5
844,Male,African-American,58,0,0,0,6,6
846,Male,African-American,49,0,0,0,15,7
847,Male,African-American,26,0,0,1,3,6
848,Female,Other,48,0,0,0,0,1
849,Male,African-American,39,0,0,0,3,3
851,Male,Caucasian,63,0,0,0,1,1
852,Male,African-American,22,0,1,0,3,7
853,Male,African-American,50,0,0,0,3,3
855,Male,African-American,38,0,0,0,0,1
856,Male,Caucasian,41,0,0,0,1,6
857,Male,African-American,28,8,0,1,16,8
858,Female,African-American,30,0,0,0,0,3
859,Male,African-American,23,0,0,0,1,5
860,Male,Caucasian,21,0,0,0,0,3
861,Male,Caucasian,25,0,0,0,2,4
862,Male,Caucasian,53,0,0,0,2,1
869,Male,Caucasian,44,0,0,0,11,3
870,Female,African-American,35,0,0,0,6,2
872,Male,African-American,38,0,0,0,15,7
874,Male,Hispanic,26,0,0,0,4,6
875,Female,African-American,25,0,0,0,0,3
877,Male,African-American,22,1,0,0,2,7
879,Male,Caucasian,24,0,0,0,1,4
881,Female,Caucasian,49,0,0,0,2,1
883,Male,Caucasian,28,0,0,0,8,6
884,Male,Caucasian,66,0,0,0,0,1
886,Female,Caucasian,46,0,0,0,0,1
887,Male,African-American,30,0,0,1,5,6
888,Female,Caucasian,22,0,0,0,0,3
889,Male,Caucasian,23,0,0,0,1,4
891,Male,African-American,24,1,0,0,10,10
892,Male,Caucasian,53,0,0,0,0,7
894,Male,Caucasian,56,0,0,0,3,1
895,Male,Other,31,0,0,0,1,2
897,Male,African-American,21,4,0,0,4,7
899,Male,African-American,25,0,0,0,0,3
900,Female,Caucasian,21,0,0,0,0,7
902,Male,Caucasian,48,0,0,0,3,-1
904,Male,Hispanic,20,0,0,0,0,2
905,Male,Hispanic,32,0,0,0,1,1
907,Male,African-American,22,0,0,0,1,7
908,Female,Caucasian,24,0,0,0,0,2
909,Male,African-American,20,1,0,0,1,3
912,Male,Other,26,0,0,0,0,1
914,Male,African-American,27,0,0,0,3,7
915,Male,African-American,59,0,0,0,17,5
916,Male,African-American,40,0,0,0,0,2
918,Female,African-American,38,0,0,0,1,1
922,Male,Caucasian,27,0,0,0,6,6
923,Male,African-American,43,0,0,0,1,1
925,Male,Caucasian,37,0,0,0,2,1
926,Male,African-American,28,0,0,0,5,7
928,Female,Caucasian,33,0,0,0,0,1
930,Male,African-American,22,0,0,1,0,8
932,Male,Hispanic,43,0,0,0,1,1
934,Male,African-American,25,0,0,0,4,5
935,Male,Caucasian,51,0,0,0,0,1
936,Male,Caucasian,33,0,0,0,0,1
937,Male,Hispanic,30,0,0,0,6,5
938,Female,Caucasian,58,0,0,0,0,1
939,Male,African-American,63,0,0,0,2,1
940,Female,Caucasian,28,0,0,0,0,4
942,Female,Caucasian,28,0,0,0,0,3
944,Male,African-American,28,0,0,0,10,3
946,Male,African-American,55,0,0,0,9,3
947,Female,Caucasian,23,0,0,0,3,10
949,Female,Caucasian,19,0,0,0,2,10
950,Male,African-American,23,0,0,0,4,10
953,Male,African-American,29,0,0,0,0,1
954,Male,African-American,21,0,0,0,1,6
955,Male,African-American,61,0,0,0,15,6
957,Male,Hispanic,26,0,0,0,0,2
958,Male,Hispanic,31,0,0,0,0,2
961,Female,Hispanic,22,0,0,0,0,3
962,Male,Caucasian,27,0,0,0,5,9
963,Male,Caucasian,25,0,0,0,1,5
965,Male,African-American,38,0,0,0,0,1
966,Male,Caucasian,51,0,0,0,1,4
968,Female,Caucasian,35,0,0,0,0,3
969,Male,Other,22,0,0,0,0,9
971,Female,African-American,58,0,0,0,4,2
972,Male,African-American,44,0,0,0,6,1
974,Male,Other,36,0,0,0,6,2
975,Male,African-American,21,0,0,1,0,3
976,Male,African-American,20,0,0,0,1,5
977,Female,African-American,22,0,0,0,0,8
978,Male,African-American,30,0,0,0,0,2
979,Male,Caucasian,24,0,0,0,1,10
981,Male,Caucasian,56,0,0,0,1,1
982,Male,African-American,32,0,0,0,1,3
983,Male,Caucasian,22,0,0,0,2,4
986,Male,Caucasian,29,0,0,0,3,4
987,Male,African-American,30,0,0,0,8,8
988,Female,African-American,31,0,0,0,10,6
989,Male,Hispanic,53,0,0,0,0,1
990,Female,Caucasian,45,0,0,0,1,6
992,Female,African-American,36,0,1,0,2,6
993,Male,Caucasian,39,0,0,0,2,2
994,Male,Hispanic,23,0,0,0,0,2
995,Male,African-American,31,0,0,0,0,8
996,Male,African-American,22,0,0,0,1,4
997,Female,African-American,27,0,0,0,9,2
998,Male,African-American,27,0,0,0,13,7
999,Male,Caucasian,38,0,0,0,1,1
1000,Male,African-American,31,0,0,0,23,10
1002,Male,African-American,22,0,1,0,3,7
1003,Male,African-American,35,0,0,1,1,9
1006,Male,African-American,35,0,0,0,0,4
1007,Female,African-American,33,0,0,0,0,3
1008,Male,Caucasian,53,0,0,0,1,1
1009,Male,Hispanic,52,0,0,0,0,1
1010,Male,Caucasian,48,0,0,0,1,5
1012,Male,Hispanic,62,0,0,0,0,1
1013,Male,African-American,44,0,0,0,0,1
1014,Male,African-American,21,0,0,0,0,5
1015,Male,African-American,37,0,0,0,11,4
1016,Male,Other,30,0,0,0,4,9
1017,Male,Caucasian,33,0,0,0,5,5
1018,Male,African-American,31,0,0,0,2,7
1019,Female,African-American,36,0,0,0,3,4
1020,Male,Other,54,0,0,0,0,1
1021,Male,Other,28,0,0,0,0,5
1022,Female,African-American,31,0,0,0,0,1
1023,Female,Caucasian,59,0,0,0,2,3
1024,Male,African-American,27,0,0,0,0,2
1028,Male,Caucasian,27,0,0,0,0,5
1030,Female,Caucasian,28,0,0,0,0,2
1031,Female,Caucasian,34,0,0,1,15,9
1032,Male,Hispanic,29,0,0,0,7,9
1033,Female,African-American,46,0,0,0,2,3
1034,Male,African-American,23,0,0,1,2,10
1035,Male,Caucasian,65,0,0,0,2,1
1036,Male,African-American,27,0,0,0,3,4
1037,Male,Other,21,0,0,1,0,6
1038,Male,Caucasian,48,0,0,0,3,1
1039,Male,African-American,30,0,0,0,15,9
1040,Male,African-American,36,0,0,0,3,1
1041,Female,African-American,32,0,0,0,2,2
1044,Male,African-American,36,0,1,0,4,5
1046,Male,African-American,36,0,0,0,1,5
1047,Male,Caucasian,37,0,0,0,3,2
1048,Male,African-American,44,0,0,0,14,8
1049,Male,Caucasian,53,0,0,0,2,1
1050,Male,African-American,32,0,0,0,2,2
1052,Female,African-American,27,0,0,0,1,4
1053,Female,African-American,48,0,0,0,4,5
1054,Male,African-American,21,1,0,0,2,10
1056,Male,Caucasian,47,0,0,0,2,5
1059,Male,African-American,24,0,0,0,1,6
1061,Male,African-American,46,0,0,0,0,1
1062,Male,African-American,37,0,0,0,6,3
1063,Male,African-American,26,0,0,0,10,6
1064,Male,Caucasian,51,0,0,0,0,1
1065,Male,African-American,27,0,1,0,10,8
1066,Male,Caucasian,40,0,0,0,1,2
1068,Female,Caucasian,60,0,0,0,9,3
1070,Male,African-American,26,0,1,0,8,6
1071,Female,Caucasian,37,0,0,0,1,1
1072,Male,African-American,28,0,0,0,0,1
1074,Male,African-American,21,0,0,0,1,8
1075,Male,African-American,41,0,0,0,2,6
1077,Male,African-American,23,0,0,0,0,5
1078,Male,African-American,61,0,0,0,2,1
1080,Male,Caucasian,30,0,0,0,3,2
1081,Male,African-American,44,0,0,1,1,1
1082,Male,African-American,50,0,0,0,18,8
1083,Female,African-American,49,0,0,0,0,9
1084,Male,African-American,45,0,0,0,0,1
1085,Male,Other,40,0,0,0,0,1
1086,Male,African-American,22,0,0,0,1,5
1087,Male,Caucasian,26,0,0,0,1,2
1089,Male,Caucasian,34,0,0,0,0,1
1090,Female,Caucasian,37,0,0,0,0,3
1091,Male,Other,23,0,0,0,1,8
1092,Male,Hispanic,24,0,0,0,1,10
1093,Male,Caucasian,21,0,0,0,0,2
1094,Male,Caucasian,25,0,0,0,0,2
1095,Male,African-American,30,0,0,0,3,9
1096,Male,Caucasian,68,0,0,0,0,1
1097,Male,Caucasian,41,0,0,0,2,2
1098,Male,Other,39,0,0,0,1,1
1099,Male,Caucasian,21,0,0,0,1,3
1100,Male,African-American,31,0,0,0,1,10
1101,Female,Hispanic,37,0,0,0,1,3
1103,Male,African-American,22,0,0,0,0,8
1104,Male,Hispanic,22,0,0,0,1,3
1105,Male,Caucasian,38,0,0,0,11,4
1106,Male,Caucasian,42,0,0,0,1,1
1107,Male,Caucasian,22,0,1,1,1,4
1111,Male,African-American,48,0,0,0,2,6
1112,Female,African-American,35,0,0,0,3,3
1115,Male,African-American,37,0,0,0,7,4
1116,Male,Hispanic,49,0,0,0,0,1
1119,Male,African-American,23,0,0,1,6,9
1120,Male,African-American,24,0,0,0,0,8
1121,Male,African-American,29,0,0,0,0,2
1123,Male,African-American,50,0,0,0,11,9
1128,Female,Caucasian,22,0,0,0,0,5
1129,Male,Other,36,0,0,0,0,1
1130,Male,Caucasian,30,0,0,0,22,5
1131,Male,African-American,21,0,0,0,0,10
1133,Male,African-American,39,0,0,0,3,2
1134,Female,African-American,25,0,0,0,2,9
1135,Male,Caucasian,24,0,0,0,1,3
1136,Male,African-American,25,0,1,1,7,5
1138,Female,African-American,25,0,0,0,1,9
1139,Male,African-American,27,0,0,0,1,5
1140,Male,African-American,71,0,0,0,8,1
1141,Male,African-American,39,0,4,0,10,9
1142,Female,African-American,37,0,0,0,0,5
1143,Male,African-American,20,0,0,2,0,5
1144,Female,African-American,29,0,0,0,3,5
1145,Male,African-American,22,0,0,0,2,5
1146,Male,African-American,26,0,0,0,4,7
1147,Male,African-American,22,0,0,0,1,3
1148,Female,African-American,24,0,0,0,0,3
1149,Male,Hispanic,35,0,0,0,5,7
1151,Male,Other,21,0,0,0,1,4
1152,Female,Other,23,0,0,0,0,10
1153,Female,Caucasian,20,0,0,0,1,8
1154,Male,African-American,53,0,0,0,13,9
1156,Female,African-American,23,0,0,0,0,2
1157,Male,Other,27,0,0,0,3,7
1158,Male,Caucasian,55,0,0,0,18,2
1159,Female,African-American,53,0,0,0,0,1
1160,Female,African-American,23,0,0,0,0,7
1162,Male,African-American,26,0,0,1,5,7
1163,Male,African-American,25,0,0,0,6,6
1164,Male,Hispanic,39,0,0,0,2,6
1165,Male,Other,23,0,0,0,2,4
1166,Male,African-American,27,0,0,0,4,9
1168,Female,Caucasian,32,0,0,0,0,4
1171,Male,Hispanic,28,0,0,0,0,2
1172,Male,African-American,31,0,0,0,0,2
1173,Male,African-American,41,0,0,0,8,6
1174,Male,Caucasian,25,0,0,0,1,3
1175,Male,Caucasian,30,0,0,0,0,1
1176,Male,Caucasian,25,0,0,0,0,2
1178,Male,Caucasian,26,0,0,0,0,3
1179,Male,African-American,37,0,0,0,4,2
1181,Female,African-American,35,0,0,0,4,5
1183,Female,Caucasian,66,0,0,0,7,4
1184,Male,Caucasian,48,0,0,0,0,1
1185,Male,Caucasian,26,0,0,1,3,2
1191,Male,Caucasian,22,0,0,0,0,4
1192,Male,African-American,57,0,0,0,11,6
1194,Male,Other,36,0,0,0,0,1
1196,Male,Caucasian,31,0,0,0,0,1
1197,Male,African-American,22,0,1,0,1,9
1198,Male,Caucasian,31,0,0,0,2,3
1201,Male,African-American,32,0,0,0,7,2
1202,Male,African-American,32,0,0,1,22,9
1204,Female,Other,23,0,0,0,0,4
1205,Male,African-American,63,0,0,0,0,1
1206,Male,Other,30,0,0,0,0,1
1207,Male,Caucasian,26,0,0,0,2,5
1208,Male,Caucasian,48,0,0,0,2,3
1209,Male,Caucasian,20,0,0,2,0,4
1210,Male,Other,33,0,0,0,2,7
1212,Female,African-American,24,0,0,0,1,5
1213,Female,African-American,36,0,0,0,1,2
1214,Male,African-American,26,0,0,0,3,8
1216,Male,Caucasian,28,0,0,0,2,6
1217,Male,African-American,36,0,0,0,3,2
1218,Female,African-American,30,0,0,0,0,1
1219,Female,African-American,33,0,0,0,0,2
1222,Male,African-American,30,0,0,0,17,10
1223,Female,Caucasian,19,1,1,0,1,6
1225,Male,African-American,24,0,0,0,1,1
1226,Male,Caucasian,34,0,0,0,5,3
1227,Male,Hispanic,36,0,0,0,11,7
1229,Male,African-American,35,0,0,0,7,6
1230,Male,African-American,24,0,0,1,0,3
1231,Male,Caucasian,26,0,0,0,0,2
1232,Female,African-American,22,0,0,0,0,6
1234,Male,African-American,52,0,0,0,7,6
1235,Male,African-American,28,0,0,0,14,7
1236,Male,Caucasian,32,0,0,0,2,4
1237,Male,African-American,32,0,0,0,0,5
1238,Female,Caucasian,32,0,0,0,1,3
1239,Male,African-American,33,0,0,0,5,8
1241,Male,Caucasian,34,0,0,0,1,3
1242,Female,Other,37,0,0,0,0,1
1243,Male,Caucasian,43,0,0,0,0,1
1244,Male,Caucasian,47,0,0,0,2,4
1245,Female,Caucasian,21,0,0,0,1,9
1247,Female,African-American,23,0,0,0,1,3
1250,Male,African-American,35,0,0,0,13,8
1252,Male,Other,33,0,0,0,0,1
1253,Male,Other,21,0,0,0,0,3
1254,Male,African-American,43,1,0,0,20,8
1255,Male,African-American,25,0,1,1,3,8
1256,Male,African-American,48,1,0,0,25,10
1258,Male,African-American,52,1,0,0,9,8
1259,Male,Caucasian,26,0,0,0,5,4
1260,Male,African-American,67,0,0,0,4,7
1261,Male,African-American,34,0,0,0,4,2
1262,Male,Caucasian,56,0,0,0,4,1
1263,Male,African-American,22,0,0,0,0,4
1264,Male,African-American,63,0,0,0,25,9
1265,Female,Caucasian,34,0,0,0,0,2
1266,Female,Other,32,0,0,0,3,6
1270,Male,Caucasian,27,0,0,0,1,9
1271,Female,African-American,24,0,0,0,0,5
1272,Male,African-American,37,0,0,0,6,5
1273,Male,Caucasian,51,0,0,0,0,1
1274,Male,Other,43,0,0,0,3,2
1275,Male,Caucasian,51,0,0,0,0,1
1276,Male,African-American,20,0,0,1,1,7
1277,Male,African-American,41,0,0,0,1,2
1279,Male,African-American,40,0,0,0,1,3
1280,Male,Caucasian,26,0,0,0,4,7
1282,Male,African-American,21,0,0,1,1,8
1283,Male,African-American,21,0,1,1,1,9
1285,Female,African-American,37,0,0,0,1,5
1286,Male,Caucasian,24,0,2,0,3,4
1287,Male,Other,39,0,0,0,0,1
1289,Female,African-American,34,0,0,0,0,1
1290,Male,African-American,26,0,1,0,4,8
1292,Male,Caucasian,48,0,0,0,1,2
1293,Male,African-American,24,0,1,0,5,5
1294,Male,African-American,25,0,0,0,0,9
1297,Female,Hispanic,30,0,0,0,1,2
1298,Male,African-American,24,0,1,1,7,9
1299,Male,Caucasian,25,0,0,0,1,1
1300,Female,Caucasian,21,0,0,0,0,5
1301,Male,African-American,29,0,0,0,4,4
1302,Male,African-American,24,0,0,0,3,3
1303,Male,African-American,24,0,0,0,1,3
1305,Male,African-American,36,0,0,0,9,8
1307,Male,Caucasian,24,0,0,0,0,7
1310,Female,Caucasian,22,0,0,0,1,6
1313,Male,African-American,25,0,0,0,0,9
1314,Male,African-American,31,0,3,0,25,8
1316,Male,Caucasian,30,0,0,0,1,1
1317,Male,Caucasian,30,0,0,0,7,7
1318,Male,African-American,39,0,0,0,13,8
1319,Male,Hispanic,46,0,0,0,0,2
1321,Male,African-American,48,0,0,0,5,1
1323,Female,African-American,30,0,0,0,4,3
1324,Male,Caucasian,40,0,0,0,0,2
1325,Female,African-American,52,0,0,0,0,1
1326,Male,African-American,23,1,0,1,3,9
1327,Male,Other,41,0,0,0,2,1
1328,Female,African-American,26,0,0,0,1,2
1329,Male,Caucasian,22,0,1,0,1,8
1330,Male,Caucasian,42,0,0,0,3,4
1332,Male,Other,33,0,0,0,4,3
1333,Male,African-American,35,0,0,0,0,6
1334,Male,African-American,28,0,0,0,1,3
1336,Male,Caucasian,50,0,0,0,1,1
1337,Male,Other,26,0,0,0,0,2
1339,Male,African-American,21,0,0,0,0,5
1341,Male,Other,38,0,0,1,25,10
1342,Male,African-American,32,0,0,0,1,7
1343,Male,Hispanic,24,0,0,0,3,6
1344,Male,African-American,51,0,0,0,3,2
1345,Male,Caucasian,19,0,0,0,1,4
1346,Male,African-American,32,0,0,0,4,5
1350,Female,Other,25,0,0,0,2,4
1351,Male,African-American,26,0,0,0,9,7
1352,Male,Caucasian,27,0,0,0,0,10
1353,Male,Caucasian,52,0,0,0,1,1
1356,Female,Hispanic,57,0,0,0,1,2
1357,Male,Other,47,0,0,0,2,1
1360,Male,African-American,32,0,0,0,3,1
1361,Male,African-American,27,0,0,0,5,3
1362,Male,Hispanic,53,0,0,0,11,2
1363,Male,Hispanic,45,0,0,0,0,1
1365,Male,African-American,29,0,0,0,2,5
1366,Female,Caucasian,42,0,0,0,0,1
1368,Male,Caucasian,26,0,0,0,4,4
1369,Female,Caucasian,28,0,0,1,3,4
1370,Female,Caucasian,53,0,0,0,0,1
1372,Male,Caucasian,24,0,0,0,0,2
1373,Male,African-American,40,0,0,0,1,3
1374,Male,African-American,35,3,0,0,24,10
1375,Male,Hispanic,28,0,0,0,1,2
1377,Male,African-American,39,0,0,1,6,7
1378,Male,African-American,35,0,0,1,0,3
1379,Male,African-American,22,0,0,0,1,7
1380,Male,African-American,46,0,0,0,2,2
1382,Male,African-American,25,0,0,0,0,2
1384,Male,Caucasian,52,0,0,0,1,5
1385,Male,African-American,28,0,0,0,4,2
1386,Male,African-American,40,0,0,0,0,1
1388,Female,Caucasian,57,0,0,0,1,1
1389,Male,African-American,25,0,0,0,0,7
1390,Male,Caucasian,20,0,0,1,0,4
1394,Male,Caucasian,42,0,0,0,1,1
1395,Male,African-American,21,0,0,0,2,9
1396,Male,African-American,32,0,0,0,19,10
1398,Female,Other,29,0,0,0,0,2
1399,Male,Caucasian,29,0,0,0,2,3
1400,Male,Caucasian,58,0,0,0,0,1
1401,Male,African-American,27,0,0,0,3,3
1403,Male,African-American,23,0,0,0,5,10
1404,Male,Caucasian,25,0,0,0,0,2
1405,Male,Other,24,0,0,0,1,3
1407,Male,African-American,40,0,0,0,0,9
1408,Male,African-American,28,0,0,0,10,7
1409,Male,Caucasian,52,0,0,0,0,1
1410,Male,African-American,27,0,0,0,1,2
1412,Male,Hispanic,47,0,0,0,0,1
1413,Male,African-American,27,0,0,0,4,7
1414,Male,African-American,49,0,0,0,0,2
1416,Male,African-American,23,0,0,0,3,6
1417,Male,African-American,31,0,0,0,12,6
1419,Female,Caucasian,33,0,0,0,1,1
1420,Male,Caucasian,33,0,0,0,2,1
1421,Male,Caucasian,25,0,0,0,1,3
1422,Female,Hispanic,27,0,0,0,0,2
1423,Male,Caucasian,51,0,0,0,0,1
1424,Male,Caucasian,47,0,0,0,4,5
1429,Male,African-American,26,0,0,0,5,10
1430,Male,Hispanic,47,0,0,0,0,4
1431,Male,Caucasian,25,0,0,0,1,5
1432,Male,African-American,26,0,0,0,2,4
1435,Male,African-American,25,0,0,0,2,2
1436,Male,African-American,22,1,1,0,6,7
1437,Male,Other,35,0,0,0,0,3
1439,Male,Caucasian,20,0,0,0,0,4
1440,Male,African-American,30,0,1,0,8,10
1441,Male,African-American,30,0,0,0,1,5
1442,Female,African-American,26,0,0,0,1,4
1443,Male,African-American,45,0,0,0,0,5
1445,Male,African-American,33,0,0,0,7,7
1446,Male,Caucasian,35,0,0,0,2,1
1447,Male,Caucasian,41,0,0,0,5,1
1449,Male,African-American,37,0,0,0,0,8
1450,Male,African-American,42,0,0,0,15,9
1454,Male,African-American,25,0,0,1,8,10
1455,Male,African-American,54,0,0,0,0,1
1456,Male,African-American,27,0,0,0,10,6
1458,Male,Caucasian,22,0,0,0,0,3
1459,Male,African-American,38,0,0,0,2,5
1460,Female,Hispanic,21,0,0,0,0,7
1461,Male,African-American,23,0,0,0,2,6
1462,Male,Hispanic,30,0,0,0,1,1
1464,Female,Hispanic,24,0,0,0,2,6
1465,Male,African-American,33,0,0,0,4,3
1466,Male,Hispanic,38,0,0,0,0,1
1469,Female,Caucasian,56,0,0,0,3,2
1470,Male,African-American,54,0,0,0,4,5
1472,Male,Caucasian,38,0,0,0,2,1
1473,Male,African-American,26,0,0,0,0,4
1474,Female,African-American,20,0,0,0,0,4
1475,Male,Hispanic,56,0,0,0,0,1
1476,Male,African-American,20,0,0,1,0,10
1477,Female,Caucasian,28,0,0,0,0,9
1480,Male,Caucasian,27,0,0,0,4,4
1481,Male,African-American,29,0,0,0,0,1
1482,Female,African-American,23,0,0,0,6,7
1483,Male,African-American,35,0,0,0,1,1
1486,Male,Hispanic,25,0,0,0,0,3
1487,Male,African-American,22,0,0,0,0,3
1488,Male,African-American,32,0,1,0,5,2
1490,Male,African-American,30,0,0,0,4,4
1491,Female,African-American,30,0,0,0,3,4
1492,Male,Caucasian,43,0,0,0,2,3
1493,Male,Caucasian,26,0,0,0,1,6
1494,Male,Caucasian,22,0,0,0,1,3
1495,Male,African-American,56,0,0,0,8,2
1496,Male,African-American,23,0,0,0,2,7
1497,Male,Caucasian,32,1,0,0,8,4
1498,Male,Caucasian,52,0,0,0,1,1
1499,Male,African-American,29,0,0,0,6,10
1500,Female,Hispanic,51,0,0,0,0,1
1501,Male,Caucasian,42,0,0,0,0,1
1502,Male,Caucasian,41,0,0,0,0,2
1503,Male,Hispanic,19,0,0,0,0,4
1505,Male,African-American,21,0,0,1,0,8
1507,Female,Other,34,0,0,0,1,6
1508,Female,African-American,22,0,0,0,0,3
1510,Female,Hispanic,30,0,0,0,3,2
1511,Male,African-American,29,0,0,0,0,2
1512,Male,African-American,54,0,0,0,2,2
1513,Male,African-American,30,0,0,0,6,5
1514,Female,Hispanic,35,0,0,0,0,1
1515,Male,African-American,51,0,0,0,17,4
1516,Male,Hispanic,45,0,0,0,20,3
1517,Male,African-American,27,0,0,0,3,3
1518,Male,Hispanic,24,0,0,0,1,2
1519,Male,Caucasian,25,0,0,0,0,3
1520,Male,Caucasian,24,0,0,0,2,6
1521,Male,Caucasian,50,0,0,0,0,1
1522,Male,African-American,23,0,0,0,2,7
1523,Female,Other,42,0,0,0,2,3
1524,Male,Caucasian,55,0,0,0,0,1
1525,Male,African-American,29,0,0,0,8,2
1526,Male,African-American,36,0,0,0,5,4
1527,Male,African-American,23,0,0,0,0,7
1529,Female,African-American,38,0,1,0,8,7
1530,Male,Hispanic,69,0,0,0,0,1
1532,Male,Hispanic,59,0,0,0,1,1
1533,Male,African-American,39,0,0,0,1,6
1534,Male,African-American,29,0,0,0,2,6
1536,Male,African-American,28,0,0,0,1,4
1537,Male,African-American,34,0,2,0,8,6
1538,Male,Caucasian,44,0,0,0,6,3
1540,Male,African-American,25,0,0,0,2,5
1541,Male,African-American,31,0,0,0,0,10
1542,Male,African-American,35,0,1,0,17,7
1543,Male,African-American,27,0,0,0,11,10
1544,Male,Caucasian,30,0,0,0,13,6
1545,Male,African-American,33,0,0,0,1,5
1546,Male,Other,29,0,0,0,0,3
1547,Female,Caucasian,50,0,0,0,0,2
1548,Male,African-American,28,0,0,0,6,9
1549,Male,African-American,20,1,0,1,1,10
1550,Male,Caucasian,60,0,0,0,1,1
1552,Female,Other,38,0,0,0,0,2
1553,Male,Hispanic,51,0,0,0,0,1
1554,Male,Hispanic,25,0,0,0,1,2
1557,Female,African-American,54,0,0,0,0,1
1558,Female,African-American,26,0,0,1,3,5
1559,Male,Caucasian,24,1,2,0,3,4
1560,Male,Hispanic,55,0,0,0,1,2
1562,Male,Hispanic,26,0,0,0,0,3
1563,Female,African-American,75,0,0,0,5,1
1564,Male,African-American,30,0,0,0,13,8
1565,Male,African-American,36,0,0,0,16,5
1566,Male,African-American,56,0,0,0,8,3
1567,Male,African-American,24,0,0,0,0,3
1568,Male,Other,34,0,0,0,0,2
1569,Female,African-American,25,0,0,0,5,7
1570,Female,Hispanic,39,0,0,0,0,2
1571,Male,Caucasian,46,0,0,0,0,1
1572,Male,African-American,27,0,0,0,1,2
1573,Male,African-American,24,0,0,0,1,6
1574,Female,Caucasian,32,0,0,0,0,1
1577,Male,African-American,59,0,0,0,2,1
1583,Male,African-American,37,0,0,0,7,1
1584,Male,Other,25,0,0,0,1,2
1585,Female,Hispanic,26,0,0,0,1,3
1586,Male,Caucasian,29,0,0,0,2,6
1589,Male,Other,33,0,0,0,0,1
1590,Male,African-American,43,0,0,0,0,1
1592,Male,African-American,60,0,0,0,9,2
1594,Female,African-American,21,0,0,0,0,5
1595,Male,African-American,55,0,0,0,17,10
1597,Male,African-American,40,0,0,0,0,1
1598,Male,Other,57,0,0,0,0,1
1599,Female,Caucasian,37,0,0,0,0,1
1600,Female,African-American,36,0,0,0,1,1
1601,Male,Caucasian,32,0,0,0,2,2
1602,Male,African-American,32,0,0,0,2,2
1603,Female,Caucasian,26,0,0,0,1,4
1604,Male,African-American,36,0,0,0,4,5
1605,Male,Hispanic,22,0,0,0,0,3
1607,Female,African-American,26,0,0,0,4,7
1609,Female,African-American,38,0,0,0,8,8
1611,Male,African-American,47,0,0,0,4,3
1612,Male,African-American,30,0,0,0,2,10
1613,Male,African-American,36,0,0,0,2,3
1614,Female,Other,43,0,0,0,0,1
1615,Female,Caucasian,38,0,0,0,0,1
1616,Male,Caucasian,52,0,0,0,2,2
1617,Male,Caucasian,35,0,0,0,2,2
1618,Male,Other,35,0,0,0,0,1
1620,Male,Caucasian,53,0,0,0,0,1
1621,Female,Caucasian,51,0,0,0,1,3
1622,Male,African-American,53,0,0,0,2,3
1624,Male,African-American,22,0,0,0,5,8
1625,Male,African-American,21,0,0,0,0,10
1627,Female,African-American,24,0,0,0,1,3
1628,Male,African-American,48,0,0,0,0,1
1629,Male,African-American,27,0,0,0,2,5
1630,Female,Caucasian,49,0,0,0,4,5
1632,Male,African-American,30,0,0,0,8,10
1633,Male,African-American,55,0,0,0,1,1
1634,Male,Caucasian,44,0,0,0,3,1
1635,Male,African-American,20,0,0,1,2,6
1637,Male,African-American,34,0,0,0,1,1
1639,Male,Hispanic,38,0,0,0,0,4
1640,Male,Caucasian,50,0,0,0,2,1
