person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,is_recid
11212,Male,African-American,23,0,0,0,2,1
7090,Male,African-American,19,0,0,0,0,0
7784,Male,Caucasian,38,0,0,0,1,0
7697,Male,African-American,29,0,0,0,0,0
9556,Male,Hispanic,30,0,0,0,1,0
6278,Female,African-American,30,0,0,0,0,0
2113,Male,African-American,20,0,1,1,2,1
7019,Male,Caucasian,26,0,0,0,0,0
11346,Male,African-American,27,1,5,0,8,1
7308,Male,Caucasian,45,0,0,0,3,1
9653,Male,Caucasian,24,0,0,0,1,0
8414,Female,African-American,28,0,0,0,0,0
5044,Male,African-American,34,0,1,0,6,0
10989,Male,African-American,30,0,0,0,2,0
3586,Male,African-American,63,0,0,0,0,0
185,Female,Caucasian,31,0,0,0,1,0
3518,Female,African-American,19,0,0,0,0,0
10599,Female,African-American,30,0,0,0,0,1
6413,Male,African-American,47,0,0,0,9,1
6452,Male,African-American,39,0,0,0,11,0
3827,Male,African-American,24,0,2,0,5,0
6802,Female,Caucasian,38,0,0,0,1,0
4193,Male,Hispanic,44,0,0,0,0,0
7977,Male,African-American,21,0,0,0,0,0
6267,Female,Caucasian,51,0,0,0,0,1
10906,Male,African-American,55,0,0,0,16,0
10218,Male,African-American,22,0,0,0,0,1
3383,Male,African-American,46,0,0,0,10,1
2781,Male,Caucasian,35,0,0,0,1,0
11591,Male,African-American,25,0,0,0,0,0
3409,Male,African-American,22,0,0,0,0,0
10108,Male,Other,47,0,0,0,1,0
9698,Male,African-American,23,0,0,0,1,1
10555,Male,African-American,26,0,0,0,2,1
5100,Female,Caucasian,31,0,0,0,2,1
11540,Male,African-American,57,0,0,0,1,0
5818,Male,African-American,23,0,0,0,0,0
8359,Male,Caucasian,48,0,0,0,0,1
9740,Male,African-American,21,0,2,0,2,1
8027,Male,Caucasian,47,0,0,0,0,1
2110,Male,African-American,22,0,3,0,3,0
10898,Male,Hispanic,29,0,0,0,2,0
4489,Female,African-American,28,0,0,0,3,0
8234,Male,Caucasian,23,0,0,0,0,0
7681,Male,Other,54,0,0,0,1,0
10652,Male,African-American,33,0,0,0,3,1
9574,Male,African-American,39,0,0,0,9,0
6651,Female,African-American,33,0,0,0,3,0
3046,Male,African-American,28,0,0,1,4,0
802,Male,Caucasian,24,0,0,0,3,0
201,Male,Caucasian,21,0,0,0,1,0
8724,Male,African-American,42,1,0,0,7,1
10298,Male,African-American,30,0,0,0,3,1
5935,Male,African-American,24,0,0,0,3,1
634,Male,African-American,53,0,0,0,4,0
10977,Male,African-American,35,0,0,0,8,1
282,Male,Caucasian,45,0,0,0,8,1
6356,Male,Hispanic,35,0,0,0,3,1
5621,Male,Caucasian,53,0,0,0,2,0
4342,Male,African-American,23,0,0,0,2,1
3522,Male,African-American,22,0,0,0,7,0
5802,Male,Caucasian,29,0,0,0,2,0
9319,Male,African-American,28,0,0,0,12,1
6631,Male,African-American,43,0,0,0,0,1
11100,Male,African-American,51,0,0,0,13,0
2485,Female,African-American,31,0,0,0,2,0
3164,Male,African-American,27,0,2,1,13,1
3920,Male,Other,27,0,0,0,0,0
6834,Male,Hispanic,37,0,0,0,1,0
843,Male,African-American,42,0,0,0,8,0
7749,Male,Caucasian,26,0,0,0,1,0
10421,Male,African-American,49,0,0,0,1,0
4194,Male,African-American,40,0,0,0,7,0
9925,Male,African-American,21,0,0,0,2,0
9829,Male,Caucasian,39,0,0,0,4,0
2626,Female,Caucasian,21,0,0,0,0,0
2166,Female,African-American,30,0,0,0,8,1
1706,Male,African-American,33,0,0,0,4,1
11718,Female,African-American,29,0,0,0,3,1
1421,Male,Caucasian,25,0,0,0,1,0
235,Male,Other,52,0,0,0,13,1
9058,Male,Caucasian,24,0,0,0,8,1
11214,Male,African-American,60,0,0,0,26,0
3116,Male,African-American,23,0,0,0,1,1
10793,Female,Caucasian,46,0,0,0,7,1
5768,Male,African-American,65,0,0,0,7,0
9982,Male,Caucasian,38,0,0,0,0,0
5770,Female,Caucasian,38,0,0,0,5,0
11495,Male,Caucasian,33,0,0,0,6,1
6971,Male,African-American,25,0,0,0,5,1
5622,Male,Caucasian,55,0,0,0,5,0
11489,Male,African-American,22,0,0,0,0,0
360,Male,African-American,26,0,1,0,4,0
10356,Male,Hispanic,28,0,0,0,3,1
10107,Female,African-American,39,0,0,0,1,0
9765,Male,Other,36,0,0,0,4,0
999,Male,Caucasian,38,0,0,0,1,1
4061,Female,Caucasian,52,0,0,0,0,0
3020,Male,African-American,46,0,0,0,2,0
2538,Male,Caucasian,66,0,0,0,1,0
1206,Male,Other,30,0,0,0,0,0
932,Male,Hispanic,43,0,0,0,1,0
1749,Female,Caucasian,62,0,0,0,0,0
3642,Male,African-American,41,0,0,0,3,1
3646,Male,Caucasian,31,0,0,0,11,1
9500,Male,Caucasian,32,0,1,0,2,0
8524,Male,African-American,29,0,0,0,4,1
8157,Male,Caucasian,30,0,0,0,0,0
8198,Male,Caucasian,42,0,0,0,0,0
10971,Male,Caucasian,67,0,0,0,2,0
90,Male,African-American,27,1,1,2,15,1
5970,Male,Caucasian,32,0,0,0,2,0
10301,Male,African-American,23,0,0,0,1,1
8162,Male,Asian,48,0,0,0,0,0
11137,Male,Other,30,0,0,0,1,1
620,Male,Caucasian,51,0,0,0,3,0
4883,Female,Caucasian,21,0,0,0,2,0
2820,Male,Caucasian,66,0,0,0,0,0
2753,Male,African-American,27,0,0,0,5,1
4644,Male,Native American,25,0,0,0,1,0
10036,Male,African-American,26,0,0,0,9,1
9771,Male,African-American,38,0,0,0,4,0
38,Female,Caucasian,36,0,0,0,3,0
4383,Male,African-American,53,0,0,0,18,1
7280,Male,African-American,39,0,0,0,19,1
11361,Male,African-American,37,0,0,0,14,1
7487,Male,Caucasian,36,0,0,0,1,0
10744,Male,African-American,39,0,2,0,18,0
4186,Male,Caucasian,59,0,0,0,0,0
10529,Male,Hispanic,29,0,0,0,4,0
11206,Male,Hispanic,22,0,0,0,1,1
3242,Male,African-American,23,1,0,0,2,0
209,Female,Hispanic,30,0,0,0,4,1
1608,Female,Caucasian,50,0,0,0,30,1
10848,Male,African-American,31,0,0,0,1,0
1513,Male,African-American,30,0,0,0,6,1
2693,Male,Hispanic,26,0,0,0,4,0
8632,Male,Caucasian,26,0,0,0,0,0
8942,Male,Caucasian,22,0,1,1,3,1
5994,Female,African-American,21,0,0,0,0,1
1881,Female,African-American,42,0,0,0,0,1
10508,Male,African-American,21,0,0,0,2,0
8421,Female,African-American,23,0,0,0,0,0
2208,Male,African-American,32,0,0,0,2,1
3666,Female,African-American,31,0,0,0,0,0
11248,Male,Caucasian,56,0,0,0,0,0
9117,Male,Caucasian,23,0,0,0,0,0
773,Male,African-American,36,0,0,0,0,0
3487,Male,Caucasian,49,0,0,0,7,0
1048,Male,African-American,44,0,0,0,14,1
744,Male,African-American,49,2,0,1,18,0
3080,Male,African-American,46,0,0,0,3,0
7785,Male,African-American,32,0,3,0,19,1
64,Male,African-American,29,0,0,0,0,1
2846,Male,Caucasian,38,0,0,0,1,1
7788,Male,African-American,33,0,0,0,7,1
3450,Male,African-American,21,0,0,0,0,0
261,Male,African-American,30,0,0,0,2,0
1697,Male,Other,25,0,0,0,1,0
1187,Male,Caucasian,21,0,2,1,2,1
2145,Male,African-American,21,2,0,0,2,0
1052,Female,African-American,27,0,0,0,1,0
3000,Female,African-American,27,0,0,1,4,0
1757,Male,Caucasian,30,0,0,0,0,0
4228,Male,Caucasian,31,0,1,1,4,1
9179,Male,Hispanic,21,0,0,0,0,0
10317,Male,African-American,62,0,0,0,0,0
8652,Male,African-American,30,0,0,0,1,0
2355,Male,African-American,20,0,0,0,0,1
1723,Female,African-American,42,0,0,0,0,0
10990,Male,Caucasian,23,0,2,1,5,1
10762,Female,Hispanic,26,0,0,0,1,0
473,Male,African-American,22,0,1,0,2,0
3505,Male,African-American,61,0,0,0,19,0
2199,Male,African-American,27,0,0,0,2,0
7044,Male,African-American,25,0,0,0,1,0
8622,Male,African-American,26,0,0,0,1,1
492,Male,Other,21,0,0,0,0,0
10631,Male,Caucasian,54,0,0,0,7,0
8148,Male,Caucasian,61,0,0,0,0,0
7625,Male,Other,32,0,0,0,0,1
1302,Male,African-American,24,0,0,0,3,0
1076,Female,Caucasian,46,0,0,0,2,0
2403,Male,Hispanic,22,0,0,0,2,0
5020,Male,African-American,41,0,0,0,0,0
6864,Male,African-American,26,0,0,0,6,1
1294,Male,African-American,25,0,0,0,0,0
2119,Male,Caucasian,27,0,0,0,3,0
6628,Male,African-American,41,0,0,0,1,0
9011,Male,Caucasian,70,0,0,0,0,0
10064,Male,African-American,51,0,0,0,0,0
6625,Male,Caucasian,27,0,0,0,0,0
5781,Female,Caucasian,31,0,0,0,1,0
9832,Male,Caucasian,25,0,0,0,1,1
8776,Male,Caucasian,25,0,0,0,7,1
9390,Male,African-American,32,0,0,0,6,0
6176,Female,African-American,23,0,0,3,5,0
7459,Male,African-American,26,0,0,0,10,1
2414,Male,Caucasian,37,0,0,0,5,0
5359,Female,Other,27,0,0,0,0,0
10451,Female,African-American,29,0,0,0,5,1
2452,Male,African-American,54,0,0,0,12,0
3002,Male,African-American,53,0,0,0,10,0
5740,Male,African-American,31,0,0,0,9,1
10087,Male,Caucasian,46,0,0,0,0,1
790,Female,African-American,34,0,0,0,6,0
2361,Female,Caucasian,49,0,0,0,2,1
2142,Male,African-American,20,0,0,0,0,0
9241,Male,Caucasian,43,0,0,0,2,0
3163,Male,Caucasian,39,0,0,0,0,0
10319,Male,African-American,43,0,0,0,3,1
1821,Female,Caucasian,26,0,0,0,3,0
3416,Male,Caucasian,49,0,0,0,2,0
10048,Male,Caucasian,29,0,1,0,8,1
10173,Male,African-American,30,0,0,1,8,1
4657,Male,Caucasian,35,0,0,0,2,1
5679,Male,African-American,24,0,0,0,5,0
108,Male,Caucasian,27,0,0,1,1,1
6088,Male,Caucasian,52,0,0,0,10,0
8572,Male,African-American,26,0,0,0,2,0
3825,Male,Caucasian,45,0,0,0,2,0
8486,Female,African-American,47,0,0,0,7,1
7448,Female,African-American,31,0,0,0,0,0
5487,Male,African-American,34,0,0,0,0,0
508,Male,African-American,38,0,0,0,2,0
4142,Male,African-American,27,0,0,0,0,0
2909,Male,Hispanic,21,0,0,0,2,0
1404,Male,Caucasian,25,0,0,0,0,0
1028,Male,Caucasian,27,0,0,0,0,0
259,Male,Hispanic,52,0,0,0,2,0
6030,Male,African-American,48,0,0,0,10,0
6518,Male,African-American,28,0,0,0,1,0
9969,Male,Caucasian,45,0,0,0,5,1
9096,Male,African-American,25,0,0,0,5,0
3622,Male,African-American,26,0,0,0,3,1
3466,Male,African-American,23,0,0,0,2,0
4834,Female,African-American,27,0,0,0,3,0
3343,Male,African-American,20,1,0,0,1,1
6598,Male,African-American,23,1,0,4,2,0
8063,Male,Caucasian,46,0,0,0,2,0
2546,Male,African-American,64,0,0,0,0,0
3860,Male,Caucasian,53,0,0,0,0,0
830,Male,Hispanic,21,0,0,0,0,1
10311,Female,African-American,27,0,0,0,0,0
3502,Male,Hispanic,34,0,0,0,1,1
7317,Male,African-American,27,0,0,0,2,0
8410,Male,African-American,33,2,0,0,8,1
2343,Male,Caucasian,72,0,0,0,3,0
1977,Male,African-American,48,0,0,0,12,0
8571,Female,Caucasian,61,0,0,0,2,0
11226,Female,African-American,22,0,0,0,1,0
254,Male,African-American,25,0,0,0,1,1
11364,Male,Caucasian,54,0,0,0,6,1
3771,Male,African-American,25,0,1,2,5,1
11711,Male,African-American,29,0,1,1,3,0
3719,Male,African-American,23,0,1,0,2,0
6361,Male,African-American,24,0,1,0,1,0
10249,Male,Caucasian,75,0,0,0,2,0
1877,Male,African-American,24,0,0,0,2,1
7796,Male,African-American,30,0,0,0,2,1
10914,Male,African-American,46,0,0,0,13,1
5088,Female,Caucasian,38,0,0,0,1,1
6271,Male,Caucasian,27,0,0,0,1,0
3480,Male,African-American,53,0,0,0,1,0
532,Male,Caucasian,22,0,0,0,0,0
2958,Male,Hispanic,55,0,0,0,1,0
6772,Female,African-American,20,0,0,0,0,0
2822,Male,African-American,35,0,0,0,0,0
7366,Male,Caucasian,52,0,0,0,0,0
4148,Male,African-American,20,0,0,1,1,0
2307,Male,Caucasian,55,0,0,0,11,0
4673,Male,African-American,25,0,0,1,1,1
10576,Female,Caucasian,39,0,0,0,0,0
206,Female,Caucasian,29,0,1,0,10,1
4826,Male,Hispanic,31,0,0,0,8,1
9761,Male,African-American,59,0,0,0,39,0
7546,Male,Caucasian,21,1,0,3,2,1
10692,Male,African-American,33,2,0,0,9,1
3117,Male,African-American,23,0,0,0,3,1
8684,Male,African-American,30,0,0,0,0,0
1071,Female,Caucasian,37,0,0,0,1,0
10843,Male,Hispanic,24,0,0,0,0,0
3194,Male,Caucasian,44,0,0,0,11,0
1353,Male,Caucasian,52,0,0,0,1,1
7159,Male,Hispanic,34,0,0,0,1,0
11375,Male,Caucasian,23,0,0,0,0,0
2301,Male,African-American,23,0,3,0,5,1
6780,Female,African-American,34,0,0,0,1,0
6330,Female,Caucasian,26,0,0,0,2,0
6183,Female,Caucasian,23,0,0,0,2,0
3435,Male,African-American,29,0,0,0,0,0
2426,Male,Caucasian,56,0,0,0,5,1
10123,Male,Caucasian,50,0,0,0,18,1
2034,Male,Caucasian,37,0,0,0,2,0
4036,Male,African-American,31,0,1,0,3,0
4622,Male,Other,38,0,0,0,1,0
11565,Female,African-American,26,0,0,0,15,1
6486,Male,Caucasian,53,0,0,0,1,0
494,Male,Hispanic,21,0,1,0,3,1
8682,Male,Asian,36,0,0,0,1,0
6214,Male,African-American,51,0,0,0,1,0
11433,Male,African-American,38,0,0,0,0,0
43,Male,African-American,63,0,0,0,0,0
10088,Female,African-American,28,0,0,0,1,0
1246,Male,African-American,25,0,0,0,3,1
4032,Male,Caucasian,28,0,0,1,2,0
2459,Male,African-American,36,0,0,0,0,0
5181,Male,Caucasian,50,0,0,0,1,0
2325,Male,African-American,25,0,0,0,3,0
7219,Male,African-American,32,0,0,0,3,0
2575,Female,Caucasian,34,0,0,0,1,1
8320,Male,Other,25,0,0,0,1,1
886,Female,Caucasian,46,0,0,0,0,0
5780,Female,African-American,25,0,0,0,7,0
7703,Male,African-American,28,0,0,0,2,1
4327,Male,Caucasian,21,0,0,0,1,0
6477,Male,Caucasian,58,0,0,0,4,1
8687,Male,African-American,35,0,0,0,1,0
9133,Female,Caucasian,26,0,0,0,0,0
4804,Male,Hispanic,67,0,0,0,2,0
5007,Female,African-American,21,0,0,0,0,0
8103,Male,African-American,29,0,0,0,1,0
7027,Male,African-American,49,0,0,0,0,1
7036,Male,Hispanic,28,0,0,0,0,1
1414,Male,African-American,49,0,0,0,0,0
8781,Male,Caucasian,41,0,0,0,5,1
2311,Male,Other,31,0,0,0,2,1
543,Male,Hispanic,34,0,0,0,2,1
6321,Male,African-American,32,0,0,0,3,0
3040,Male,African-American,56,0,0,0,1,0
3573,Male,African-American,42,0,0,0,1,0
9420,Male,African-American,26,0,0,1,2,0
1917,Male,Caucasian,58,0,0,0,2,0
2744,Male,Caucasian,68,0,0,0,0,0
7566,Male,African-American,61,0,0,0,0,0
8170,Male,Caucasian,37,0,0,0,0,0
10860,Male,African-American,43,0,0,0,5,0
183,Male,Caucasian,31,0,0,0,13,1
6790,Female,Caucasian,34,0,0,0,0,0
10408,Male,Hispanic,30,0,0,0,0,0
1202,Male,African-American,32,0,0,1,22,1
9122,Male,African-American,22,0,0,0,5,0
7648,Male,African-American,24,0,0,0,0,0
297,Female,African-American,23,0,0,0,1,0
3855,Male,Caucasian,60,0,0,0,3,0
4950,Male,African-American,24,0,0,0,0,1
7475,Male,Caucasian,58,0,0,0,1,0
4568,Male,Caucasian,24,0,0,0,0,1
7170,Male,Caucasian,22,0,0,0,0,1
9323,Male,Caucasian,23,0,1,0,4,1
4468,Male,Hispanic,60,0,0,0,4,0
5199,Male,African-American,22,0,0,0,3,0
4493,Male,African-American,32,0,0,4,9,0
9112,Male,Caucasian,31,0,0,0,11,1
5533,Male,Hispanic,26,0,0,0,0,0
2192,Male,African-American,24,0,0,0,2,0
2188,Male,African-American,22,0,0,0,0,1
7860,Male,African-American,24,1,0,1,9,0
1424,Male,Caucasian,47,0,0,0,4,1
88,Male,African-American,63,0,0,0,10,1
3208,Female,African-American,30,0,0,0,0,0
7809,Female,Caucasian,55,0,0,0,0,1
2418,Male,Caucasian,46,0,0,0,0,0
11130,Male,Caucasian,38,0,0,0,7,1
9000,Male,Caucasian,45,0,0,0,1,0
4154,Male,African-American,52,0,0,0,1,0
8131,Male,African-American,27,0,0,0,0,0
11664,Male,Caucasian,26,0,0,0,0,1
243,Male,Caucasian,39,1,0,0,1,0
6014,Male,Caucasian,35,0,0,0,8,1
10111,Male,African-American,26,0,0,0,0,0
2535,Male,Caucasian,60,0,0,0,0,0
10166,Female,Caucasian,51,0,0,0,1,0
827,Male,African-American,35,0,0,0,6,0
5896,Male,Caucasian,38,0,0,0,8,0
4814,Female,African-American,39,0,0,0,1,0
5667,Male,Hispanic,35,0,0,0,5,1
7974,Male,African-American,37,0,0,0,0,1
9,Male,Other,43,0,0,0,3,0
7288,Male,African-American,33,0,0,0,3,1
3027,Male,African-American,46,0,0,0,5,1
8779,Male,Asian,23,0,0,0,2,0
2921,Female,African-American,35,0,1,1,16,0
9102,Male,African-American,20,0,0,0,1,1
8810,Male,Caucasian,28,0,0,0,0,0
1551,Male,Hispanic,53,0,0,0,0,0
10594,Female,Hispanic,32,0,0,0,1,0
6575,Male,Hispanic,44,0,0,0,2,1
6198,Male,Caucasian,49,0,0,0,3,0
4593,Male,Asian,38,0,0,0,0,0
10180,Female,Caucasian,44,0,0,0,1,0
147,Male,Caucasian,66,0,0,0,3,0
2415,Male,Hispanic,48,0,0,0,1,0
8178,Female,Hispanic,29,0,0,0,2,0
10034,Male,African-American,20,0,0,0,0,0
1661,Male,Caucasian,34,0,0,0,3,0
1373,Male,African-American,40,0,0,0,1,0
5874,Male,Caucasian,43,0,0,0,0,0
2334,Male,Hispanic,36,0,0,0,1,1
352,Male,Caucasian,47,0,0,0,1,0
5901,Male,Hispanic,24,0,0,0,3,1
877,Male,African-American,22,1,0,0,2,0
181,Male,African-American,26,0,0,0,9,0
5749,Male,Asian,30,0,0,0,6,1
11610,Male,Caucasian,33,0,0,0,0,0
2430,Male,African-American,54,0,0,0,8,1
7239,Male,Other,31,0,0,0,6,1
11044,Male,Caucasian,51,0,0,0,0,0
248,Male,African-American,22,0,0,0,1,0
7621,Male,Other,39,0,0,0,2,0
8569,Male,Caucasian,48,0,0,0,2,1
8973,Female,Caucasian,30,0,0,0,1,0
9138,Male,Caucasian,26,0,0,0,0,0
3602,Male,African-American,35,0,0,0,10,1
7997,Male,African-American,51,1,0,0,19,1
8972,Female,African-American,27,0,0,0,1,1
2139,Female,Caucasian,48,0,0,0,0,0
2526,Male,Caucasian,51,0,0,0,0,0
3980,Male,African-American,34,0,0,0,0,1
9592,Male,Caucasian,25,0,0,0,1,0
11310,Male,Hispanic,35,0,0,0,0,0
6285,Female,Caucasian,34,0,0,0,0,1
1075,Male,African-American,41,0,0,0,2,0
6190,Male,Caucasian,20,0,0,0,0,0
2988,Male,Caucasian,57,0,0,0,2,0
590,Male,Caucasian,48,1,0,0,23,1
3393,Male,African-American,31,0,0,0,10,1
7074,Female,Caucasian,23,0,0,0,4,1
8927,Male,African-American,41,4,0,0,17,0
9171,Male,Hispanic,37,0,0,0,0,1
1847,Male,African-American,42,0,0,0,0,0
2131,Male,African-American,36,0,0,0,0,0
9742,Male,African-American,24,0,0,0,1,0
7910,Male,African-American,31,0,0,0,7,0
1642,Male,Caucasian,29,0,0,0,1,0
4369,Male,African-American,45,0,0,0,1,0
892,Male,Caucasian,53,0,0,0,0,0
926,Male,African-American,28,0,0,0,5,1
1885,Female,African-American,57,0,0,0,3,0
2911,Male,African-American,34,0,0,0,0,1
8876,Male,African-American,29,0,0,0,7,1
2037,Male,African-American,26,0,0,0,0,0
5987,Male,Caucasian,33,0,0,0,5,1
11261,Male,African-American,23,0,0,0,1,1
689,Female,African-American,51,0,0,0,16,0
1987,Male,Caucasian,54,0,0,0,4,0
1831,Female,Caucasian,29,0,0,0,3,0
5999,Male,Hispanic,32,0,0,0,1,0
9266,Female,African-American,29,0,0,0,0,0
1460,Female,Hispanic,21,0,0,0,0,1
2491,Female,Other,32,0,0,0,0,0
10030,Male,Hispanic,52,0,0,0,2,0
300,Female,Caucasian,37,0,0,0,0,0
6808,Male,Other,32,0,0,0,0,0
7780,Male,African-American,35,0,0,2,3,1
6755,Female,African-American,19,0,0,0,0,1
3715,Male,African-American,27,0,0,0,0,0
8479,Male,African-American,47,0,0,0,4,1
1989,Male,Caucasian,44,0,0,0,8,0
7874,Male,Caucasian,26,0,0,0,1,1
9639,Male,Hispanic,26,0,0,0,0,0
534,Male,African-American,20,1,0,0,1,0
3736,Male,Caucasian,44,0,0,0,4,0
7033,Male,African-American,22,0,0,0,2,1
5069,Male,African-American,24,1,0,0,2,1
5423,Male,Caucasian,59,0,0,0,2,0
3247,Male,Caucasian,34,0,0,0,1,0
6470,Female,African-American,21,0,0,0,0,1
5213,Male,Hispanic,33,0,0,0,3,0
7736,Male,African-American,34,0,0,0,2,1
957,Male,Hispanic,26,0,0,0,0,0
5954,Male,Hispanic,55,0,0,0,0,0
8523,Female,Hispanic,22,0,0,0,1,0
7055,Male,Caucasian,25,0,0,0,2,0
7971,Male,Caucasian,26,0,0,0,3,1
972,Male,African-American,44,0,0,0,6,0
4099,Male,African-American,20,0,0,0,1,0
2390,Male,African-American,32,2,0,0,15,1
8906,Male,Caucasian,20,0,1,1,1,1
9859,Male,Caucasian,21,0,0,0,2,0
8954,Male,Caucasian,46,0,0,0,0,0
9767,Male,Caucasian,42,0,0,0,0,0
6634,Male,African-American,33,0,0,0,21,1
1237,Male,African-American,32,0,0,0,0,0
9225,Male,African-American,33,0,0,1,9,1
4348,Male,African-American,24,0,0,0,0,1
6464,Male,Other,34,0,0,0,2,0
4428,Male,African-American,35,0,0,0,1,0
5108,Male,Caucasian,55,0,0,0,0,0
4185,Male,Other,20,0,0,0,0,1
8403,Male,African-American,19,0,0,0,0,1
1143,Male,African-American,20,0,0,2,0,1
3396,Male,African-American,47,0,0,0,0,0
10796,Male,African-American,49,0,0,0,0,0
6457,Male,Caucasian,35,0,0,0,0,0
1175,Male,Caucasian,30,0,0,0,0,0
8773,Male,African-American,40,2,0,0,23,1
6863,Male,African-American,33,0,0,0,0,0
2440,Male,Caucasian,45,0,0,0,8,0
1870,Male,African-American,20,0,0,0,0,0
3358,Male,African-American,40,0,0,0,1,0
7902,Male,Caucasian,55,0,0,0,0,0
10543,Male,Caucasian,51,0,0,0,2,1
5409,Female,Caucasian,41,0,0,0,7,0
10847,Male,African-American,31,0,0,0,1,0
4087,Female,African-American,41,0,1,0,6,0
11499,Male,Other,27,0,0,0,4,1
4225,Male,African-American,34,0,0,0,16,1
11352,Male,African-American,19,0,0,0,0,0
4295,Male,Caucasian,39,0,0,0,5,0
10938,Male,Caucasian,67,0,0,0,0,0
4669,Male,Caucasian,25,0,0,0,1,0
6588,Male,African-American,21,0,0,0,0,0
6180,Male,African-American,23,0,0,0,2,1
3697,Male,Caucasian,54,0,0,0,0,0
1126,Male,Hispanic,41,0,0,0,1,0
4744,Female,Caucasian,26,0,0,0,0,0
4509,Male,African-American,21,0,0,0,0,1
8237,Male,Hispanic,51,0,0,0,1,0
10117,Male,African-American,24,0,0,0,2,0
9123,Male,Caucasian,39,0,0,0,1,0
9315,Male,Hispanic,24,1,0,4,2,0
11476,Male,Caucasian,52,0,0,0,0,1
2263,Male,Native American,28,0,0,0,2,0
6445,Male,African-American,25,0,0,0,1,0
675,Male,Caucasian,61,0,0,0,4,0
2677,Male,Caucasian,22,0,0,0,2,0
7058,Male,African-American,22,0,1,0,1,0
589,Female,African-American,44,0,0,0,2,0
5883,Female,Caucasian,29,0,0,0,2,1
726,Male,Caucasian,34,0,0,0,4,1
2896,Male,African-American,28,0,0,0,5,1
8126,Male,African-American,34,0,0,0,19,1
8468,Male,African-American,35,0,0,0,0,0
11473,Male,Caucasian,26,0,0,0,3,0
9883,Male,African-American,29,0,0,0,7,1
10566,Male,African-American,47,1,0,0,10,0
9861,Male,Caucasian,39,0,0,0,2,0
5829,Male,African-American,25,0,1,1,2,0
9037,Male,African-American,26,0,0,0,2,0
7352,Male,Caucasian,50,0,0,0,16,0
4273,Male,Other,32,0,0,0,0,0
9199,Male,African-American,27,0,0,0,3,0
3819,Male,African-American,32,0,0,0,0,0
5761,Male,Caucasian,37,0,0,0,0,0
341,Female,African-American,26,0,0,0,2,1
11218,Male,Other,25,0,0,0,0,0
6037,Male,Caucasian,62,0,0,0,0,0
7354,Female,Caucasian,49,0,0,0,4,0
6751,Male,Caucasian,35,0,0,0,2,1
2456,Male,Caucasian,43,0,0,0,9,0
5917,Male,African-American,32,0,0,0,1,1
2681,Male,African-American,43,0,0,0,1,0
6203,Male,African-American,26,0,0,0,1,1
7460,Male,Hispanic,30,0,0,0,3,1
415,Male,African-American,44,0,0,0,24,0
3143,Male,Caucasian,25,0,0,0,6,1
522,Male,Caucasian,37,0,0,0,0,0
8730,Male,Caucasian,36,0,0,0,0,0
8163,Male,African-American,24,0,0,0,0,1
8556,Male,African-American,34,0,0,0,14,0
4475,Male,African-American,25,0,0,2,0,0
9528,Male,African-American,59,0,0,0,17,0
1299,Male,Caucasian,25,0,0,0,1,0
3991,Male,Hispanic,29,0,0,0,0,0
778,Male,Caucasian,30,0,0,0,1,0
2402,Male,African-American,46,0,0,1,15,1
7857,Male,African-American,32,0,1,0,4,0
7653,Male,African-American,24,0,0,0,7,1
2302,Male,Other,37,0,0,0,0,0
635,Male,African-American,31,0,0,0,7,1
1384,Male,Caucasian,52,0,0,0,1,0
2520,Male,African-American,29,0,0,0,5,1
10307,Male,African-American,31,2,0,0,6,0
6804,Male,Caucasian,43,0,0,0,2,1
7738,Male,Caucasian,32,0,0,0,2,0
8294,Female,Caucasian,56,0,0,0,0,0
8937,Male,African-American,22,0,0,0,1,0
7797,Male,Caucasian,69,0,0,0,6,1
443,Male,Caucasian,33,0,0,0,0,0
6129,Male,African-American,28,0,0,0,1,0
11271,Male,African-American,23,0,0,0,1,0
2399,Male,Hispanic,32,0,0,0,2,1
6561,Male,Caucasian,19,0,0,3,0,0
