person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,decile_score,priors_count,is_violent_recid
1332,Male,Other,33,0,0,0,3,4,0
548,Male,African-American,21,0,1,0,3,1,0
2453,Female,Caucasian,51,0,0,0,7,5,0
5190,Male,Other,34,0,0,0,2,1,0
6861,Male,African-American,38,0,0,0,1,0,0
2202,Male,Caucasian,44,0,0,0,3,1,0
1670,Male,African-American,23,0,0,0,6,1,1
7701,Male,African-American,35,0,0,0,2,0,0
1508,Female,African-American,22,0,0,0,3,0,0
6910,Male,African-American,33,0,0,3,9,18,0
2254,Female,Caucasian,27,0,0,0,10,3,0
10190,Female,Caucasian,26,0,0,0,5,0,0
2166,Female,African-American,30,0,0,0,8,8,0
11535,Male,African-American,37,0,0,0,4,5,0
9563,Male,Caucasian,22,0,0,0,6,1,0
2367,Female,Caucasian,34,0,0,0,3,2,1
6908,Male,African-American,30,0,0,0,7,21,0
11536,Male,African-American,27,0,0,1,10,13,0
1343,Male,Hispanic,24,0,0,0,6,3,0
1967,Female,African-American,39,0,0,0,2,1,0
5612,Male,African-American,57,0,0,0,5,9,0
9955,Male,African-American,39,0,0,0,1,0,0
5953,Male,Hispanic,53,0,0,0,2,18,0
4025,Male,African-American,21,0,0,0,3,0,0
3402,Female,African-American,35,0,2,0,6,2,0
8120,Male,African-American,37,3,0,0,10,12,0
5655,Female,Caucasian,25,0,0,0,3,0,0
4066,Female,Caucasian,36,0,0,0,7,6,0
352,Male,Caucasian,47,0,0,0,2,1,0
6088,Male,Caucasian,52,0,0,0,1,10,0
2445,Male,African-American,31,0,0,0,5,5,0
2670,Male,Other,63,0,0,0,1,0,0
4816,Male,African-American,37,0,0,0,7,2,0
9676,Male,African-American,37,0,0,0,9,2,0
6561,Male,Caucasian,19,0,0,3,4,0,0
2771,Male,Caucasian,37,0,0,0,1,3,0
825,Male,Caucasian,24,0,0,1,10,9,1
4023,Female,Caucasian,33,0,0,0,1,0,0
2107,Male,African-American,23,0,0,0,7,0,0
8031,Male,African-American,44,0,0,0,8,8,1
4260,Male,African-American,26,0,1,0,5,5,0
6550,Male,African-American,56,0,0,0,5,12,0
8251,Female,Other,38,0,0,0,1,0,0
5889,Female,African-American,52,0,0,0,1,2,0
4701,Male,Caucasian,38,0,0,0,10,17,0
5197,Male,African-American,45,0,0,0,3,0,1
757,Male,African-American,38,0,0,0,5,0,0
10036,Male,African-American,26,0,0,0,4,9,1
8044,Male,African-American,20,0,0,4,9,0,0
2755,Male,African-American,30,0,1,0,5,6,0
1003,Male,African-American,35,0,0,1,9,1,1
9884,Female,African-American,26,0,0,0,2,0,0
4270,Male,African-American,21,0,0,0,4,0,0
5597,Male,Hispanic,39,0,0,0,1,2,0
7328,Male,African-American,32,0,0,0,6,6,1
1498,Male,Caucasian,52,0,0,0,1,1,0
7908,Male,African-American,20,1,2,0,9,5,0
5908,Male,Caucasian,25,0,0,0,2,1,0
6269,Male,Caucasian,52,0,0,0,1,1,0
10595,Male,Caucasian,39,0,0,0,1,0,0
1096,Male,Caucasian,68,0,0,0,1,0,0
8365,Male,African-American,24,0,0,0,3,0,0
790,Female,African-American,34,0,0,0,4,6,0
6349,Female,African-American,31,0,0,0,2,0,0
9642,Male,Caucasian,32,0,0,0,3,0,0
4490,Male,African-American,23,0,0,0,2,1,0
10456,Male,African-American,28,1,2,0,7,5,0
10516,Male,Caucasian,35,0,0,0,1,8,0
4063,Male,Caucasian,28,0,0,0,4,4,0
8968,Male,African-American,22,0,0,0,3,1,0
7321,Male,African-American,27,0,0,0,5,0,0
10497,Male,Other,22,0,0,0,4,1,0
507,Male,African-American,31,0,0,0,9,8,0
11221,Female,African-American,42,0,0,0,6,0,0
3546,Male,Hispanic,23,0,0,0,2,0,0
4155,Male,African-American,23,0,0,0,9,5,0
7962,Female,African-American,41,0,0,0,1,0,0
11448,Male,Caucasian,31,0,0,0,1,0,0
9575,Male,Caucasian,30,0,0,0,8,9,0
897,Male,African-American,21,4,0,0,7,4,0
4381,Male,Caucasian,55,0,0,0,1,1,0
4361,Female,African-American,20,0,0,0,5,0,0
5875,Male,African-American,22,0,0,0,4,0,0
1138,Female,African-American,25,0,0,0,9,1,0
1790,Male,Caucasian,23,0,0,0,4,0,0
10692,Male,African-American,33,2,0,0,9,9,0
772,Male,Caucasian,71,0,0,0,1,2,0
3360,Male,African-American,54,0,0,0,7,6,0
3299,Male,African-American,29,0,0,0,2,3,0
5070,Male,Caucasian,24,0,0,0,6,2,0
381,Male,Hispanic,23,0,0,1,6,1,0
927,Male,Caucasian,38,0,0,0,1,0,0
2782,Male,African-American,44,2,0,0,9,19,1
5017,Female,Caucasian,31,0,0,2,5,2,0
9545,Male,African-American,55,0,0,0,4,5,0
7020,Male,Caucasian,30,0,0,0,2,0,0
6803,Male,African-American,56,0,0,0,2,5,0
6488,Female,Caucasian,50,0,0,0,1,0,0
11679,Male,African-American,26,0,0,0,3,1,1
7439,Male,African-American,38,0,0,0,4,1,0
2749,Male,African-American,42,0,0,0,5,7,0
6356,Male,Hispanic,35,0,0,0,1,3,1
8695,Male,Caucasian,50,0,0,0,1,0,0
6565,Female,Hispanic,41,0,0,0,2,0,0
3320,Male,Caucasian,24,0,0,0,4,0,0
7370,Male,African-American,57,0,0,0,7,8,1
760,Male,African-American,29,0,0,0,7,4,1
11213,Male,African-American,30,0,0,0,4,1,0
4776,Male,African-American,38,0,0,0,2,3,0
4281,Male,African-American,29,0,0,0,4,4,0
9708,Male,African-American,37,0,0,0,2,6,0
8160,Female,Caucasian,20,0,0,0,5,1,0
4568,Male,Caucasian,24,0,0,0,2,0,0
8111,Male,African-American,27,0,0,0,8,4,0
1848,Male,Caucasian,44,0,0,0,2,0,0
6839,Female,African-American,37,0,0,0,2,0,0
5068,Male,Caucasian,31,0,0,0,7,0,0
3883,Male,Caucasian,64,0,0,0,1,0,0
3410,Male,African-American,45,0,0,0,3,1,0
166,Male,African-American,21,0,0,0,9,3,0
3436,Male,Caucasian,47,0,0,0,1,0,0
6867,Male,Caucasian,68,0,0,0,1,1,0
3769,Male,Caucasian,54,0,0,0,1,0,0
11326,Female,African-American,22,0,0,0,10,3,0
9052,Male,Caucasian,22,0,0,1,2,1,0
294,Male,African-American,34,0,0,0,2,2,0
9013,Male,Caucasian,48,0,0,0,1,1,0
3374,Male,Caucasian,48,0,0,0,1,1,0
5644,Male,Hispanic,44,0,0,0,1,0,1
5373,Male,Hispanic,21,0,0,0,3,0,0
1334,Male,African-American,28,0,0,0,3,1,0
6779,Male,Other,32,0,0,0,1,0,0
4807,Male,Hispanic,61,0,0,0,2,2,0
3057,Male,African-American,25,0,0,0,7,4,0
8565,Male,African-American,30,0,0,0,10,13,1
11664,Male,Caucasian,26,0,0,0,5,0,1
564,Male,African-American,26,0,0,0,3,1,0
4368,Male,Hispanic,22,0,0,0,4,1,0
2645,Female,Hispanic,48,0,0,0,6,9,0
191,Male,Caucasian,61,0,0,0,4,0,0
2215,Male,African-American,22,0,0,0,5,3,1
7639,Male,African-American,32,0,0,0,3,0,0
5722,Male,African-American,46,0,0,0,4,9,0
6039,Male,Other,52,0,0,0,2,2,0
6505,Male,Caucasian,29,0,0,0,2,5,0
10925,Male,Caucasian,26,0,0,0,2,3,0
5588,Male,Caucasian,19,0,0,0,3,0,0
11014,Male,African-American,47,0,0,0,10,18,0
8566,Male,African-American,24,1,7,0,10,13,0
9170,Male,Caucasian,52,0,0,0,1,1,0
7234,Male,Hispanic,37,0,0,0,5,1,0
7047,Male,Other,40,0,0,0,6,2,0
5838,Male,Caucasian,33,0,0,0,1,0,0
7618,Male,Other,32,0,0,0,1,0,0
8520,Male,African-American,29,0,0,0,6,6,1
7119,Male,African-American,23,0,0,0,5,3,0
7325,Female,Caucasian,26,0,0,0,3,2,0
5293,Female,African-American,32,0,0,0,7,11,0
9847,Female,African-American,48,0,0,0,6,0,1
63,Male,African-American,36,0,0,0,9,22,0
3665,Male,African-American,34,0,0,0,5,1,0
10348,Male,African-American,24,0,0,0,2,1,0
9441,Male,African-American,33,0,0,0,9,5,0
4648,Male,Caucasian,41,0,0,0,1,1,0
3680,Male,Caucasian,26,0,0,0,4,1,0
3318,Male,Caucasian,48,0,0,0,6,9,0
787,Male,Hispanic,30,0,0,0,4,7,0
8874,Female,African-American,39,0,0,0,2,0,0
648,Male,African-American,57,0,0,0,5,1,0
4896,Female,Caucasian,27,0,0,0,2,0,0
201,Male,Caucasian,21,0,0,0,5,1,0
3330,Male,Caucasian,22,0,0,0,3,0,0
2975,Male,Caucasian,35,0,0,0,3,1,0
4927,Female,African-American,25,0,0,0,7,4,0
2739,Male,Caucasian,31,0,0,0,7,8,0
7041,Male,African-American,22,0,0,0,5,0,0
5855,Male,Caucasian,20,3,0,1,9,3,0
3673,Male,Other,33,0,0,0,1,0,0
7772,Male,African-American,24,0,0,1,6,1,0
1766,Female,Hispanic,26,0,0,0,6,1,0
4104,Male,African-American,55,0,0,0,1,0,0
4597,Male,Other,33,0,0,0,2,3,0
9409,Male,African-American,31,0,0,0,6,7,0
4390,Male,Caucasian,66,0,0,0,1,0,0
609,Male,Caucasian,68,0,0,0,1,2,0
3164,Male,African-American,27,0,2,1,6,13,0
7150,Female,African-American,22,0,0,0,8,0,0
4385,Male,African-American,27,0,0,0,3,3,0
4461,Male,Caucasian,64,0,0,0,1,8,0
9087,Male,Caucasian,59,0,0,0,1,2,1
3180,Male,African-American,29,0,0,1,10,20,0
737,Female,Caucasian,24,0,0,1,9,6,1
996,Male,African-American,22,0,0,0,4,1,0
3241,Male,Caucasian,41,0,0,0,9,3,0
9248,Male,African-American,61,0,0,0,7,25,0
1897,Male,Caucasian,21,1,0,1,7,1,0
6163,Male,African-American,35,0,0,0,6,4,0
163,Male,Caucasian,43,0,0,0,1,1,0
4751,Male,Hispanic,46,0,0,0,2,1,0
1205,Male,African-American,63,0,0,0,1,0,0
9499,Male,African-American,34,0,0,0,7,22,0
7559,Male,Caucasian,43,0,0,0,3,8,0
8669,Female,Caucasian,44,0,0,0,1,0,0
9508,Male,Other,25,0,0,0,5,2,0
999,Male,Caucasian,38,0,0,0,1,1,1
4108,Male,African-American,41,0,0,0,9,25,1
10191,Male,Other,37,0,0,0,2,1,0
3549,Male,African-American,34,0,0,0,10,8,0
988,Female,African-American,31,0,0,0,6,10,0
5679,Male,African-American,24,0,0,0,9,5,0
5906,Female,African-American,32,0,0,0,6,3,0
10944,Female,Caucasian,35,0,0,0,6,5,0
5575,Female,African-American,29,0,0,0,7,9,0
3191,Male,African-American,37,0,0,0,4,4,0
6533,Female,Hispanic,23,0,1,0,4,2,0
7032,Female,Caucasian,58,0,0,0,2,1,0
9186,Male,African-American,41,0,1,0,9,9,0
932,Male,Hispanic,43,0,0,0,1,1,0
4136,Male,African-American,26,0,0,2,5,0,0
5054,Male,African-American,23,0,0,0,4,0,0
31,Male,Caucasian,42,0,0,0,3,1,0
6460,Male,African-American,19,0,0,1,9,0,0
2832,Female,Hispanic,36,0,0,0,2,1,0
11178,Male,Other,45,0,0,0,1,1,0
482,Male,African-American,48,0,0,0,8,8,0
10015,Male,African-American,43,1,0,0,4,8,0
2150,Male,African-American,27,0,0,0,8,3,1
9905,Male,Caucasian,22,0,0,1,5,2,0
1053,Female,African-American,48,0,0,0,5,4,0
207,Female,Caucasian,25,0,0,0,3,0,0
5067,Female,African-American,24,0,0,0,6,2,1
3000,Female,African-American,27,0,0,1,7,4,0
3794,Male,African-American,46,0,0,0,7,0,0
1374,Male,African-American,35,3,0,0,10,24,0
5300,Female,African-American,32,0,0,0,8,5,0
1664,Male,Caucasian,25,0,0,0,8,2,0
4534,Female,African-American,32,0,0,0,2,0,0
1442,Female,African-American,26,0,0,0,4,1,0
8698,Male,Caucasian,44,0,0,0,3,3,0
7265,Male,African-American,64,0,0,0,6,13,0
8929,Male,Hispanic,30,0,0,0,2,1,0
3941,Male,Caucasian,37,0,0,0,3,0,0
9889,Male,African-American,35,0,0,0,6,9,0
3280,Female,African-American,27,0,0,0,5,3,0
266,Male,Hispanic,54,0,0,0,1,2,0
5107,Male,African-American,27,0,0,0,10,8,1
6775,Male,African-American,27,0,1,0,9,9,0
4487,Male,Hispanic,33,0,0,0,2,0,0
6124,Male,Hispanic,27,0,0,0,5,1,0
2288,Female,African-American,39,0,0,0,7,2,0
6350,Female,Hispanic,64,0,0,0,1,0,0
385,Male,African-American,20,0,0,0,8,1,1
2359,Male,Caucasian,37,0,0,0,1,4,0
4087,Female,African-American,41,0,1,0,6,6,0
1734,Female,Caucasian,41,0,0,0,1,0,0
7318,Male,African-American,25,0,0,0,3,3,0
9888,Male,African-American,39,0,0,0,4,8,0
631,Female,Hispanic,43,0,0,0,1,0,0
11416,Male,Other,23,0,0,1,2,0,0
6899,Male,Caucasian,39,0,0,0,2,0,0
1910,Male,Caucasian,51,0,0,0,1,3,0
6170,Male,African-American,29,0,1,0,9,8,0
8423,Male,African-American,27,0,0,1,2,0,0
1,Male,Other,69,0,0,0,1,0,0
7238,Female,Caucasian,53,0,0,0,1,0,0
4833,Male,Caucasian,25,0,0,0,5,2,0
6887,Female,Hispanic,44,0,0,0,1,0,0
982,Male,African-American,32,0,0,0,3,1,0
11008,Male,African-American,24,0,0,0,8,2,0
807,Male,Caucasian,23,0,0,0,9,0,0
9208,Male,African-American,34,0,1,0,9,20,0
1631,Male,Caucasian,47,0,0,0,3,1,1
6206,Male,Hispanic,47,0,0,0,1,1,0
10266,Male,Caucasian,21,0,0,0,4,0,0
1553,Male,Hispanic,51,0,0,0,1,0,0
851,Male,Caucasian,63,0,0,0,1,1,0
10020,Male,Caucasian,27,0,0,0,4,0,0
7599,Male,African-American,44,0,0,0,4,5,0
8123,Male,Other,60,0,0,0,1,0,0
4839,Male,African-American,35,0,0,1,8,5,0
2578,Male,Other,63,0,0,0,4,23,0
8607,Male,Caucasian,34,0,0,0,2,4,0
4330,Male,African-American,42,0,0,0,6,1,1
1529,Female,African-American,38,0,1,0,7,8,1
2843,Male,Caucasian,39,0,0,0,1,0,0
10987,Male,Hispanic,26,0,0,0,2,0,0
5763,Male,Hispanic,30,0,0,0,2,0,0
4710,Female,Caucasian,30,0,0,0,4,9,0
3055,Male,African-American,61,0,0,0,2,5,0
11563,Male,African-American,24,0,0,0,6,1,0
5375,Male,African-American,51,0,0,0,1,0,0
7164,Male,Caucasian,58,0,0,0,1,1,0
11085,Female,Caucasian,53,0,0,0,1,3,0
5882,Male,African-American,44,0,0,0,2,0,0
10651,Male,Caucasian,23,0,0,0,6,0,0
9983,Male,African-American,22,0,0,0,3,3,0
10229,Male,African-American,31,0,0,0,2,2,0
10969,Male,African-American,24,0,0,0,3,2,1
3651,Male,Other,23,0,0,0,4,1,0
1815,Male,Other,42,0,0,0,2,0,0
11574,Male,African-American,51,0,0,0,8,26,1
820,Male,Hispanic,32,1,1,0,10,20,0
773,Male,African-American,36,0,0,0,1,0,0
683,Male,Caucasian,34,0,0,0,1,0,0
3687,Male,African-American,45,0,0,0,1,13,0
3482,Female,Caucasian,29,0,0,0,5,0,0
6568,Male,Caucasian,27,0,0,0,2,1,0
4013,Male,Caucasian,27,0,1,1,9,7,0
581,Male,African-American,37,0,0,0,9,23,0
1662,Male,African-American,29,0,0,0,2,0,0
2151,Male,Caucasian,25,0,0,0,4,2,0
9048,Male,Caucasian,58,0,0,0,2,1,0
245,Male,African-American,30,0,0,0,7,1,0
5934,Male,African-American,30,0,0,0,3,0,0
3784,Male,Caucasian,33,0,0,0,9,0,0
784,Female,Caucasian,34,0,0,0,6,4,0
5166,Male,Caucasian,40,1,0,0,9,9,0
7511,Male,African-American,20,0,0,0,7,0,1
9483,Male,African-American,37,0,0,0,8,16,1
3767,Male,Caucasian,32,0,0,0,5,2,0
11611,Male,Other,31,0,0,0,6,0,0
11099,Female,African-American,25,0,0,1,6,3,0
6122,Male,African-American,21,0,0,0,6,1,0
11608,Male,African-American,62,0,0,0,7,14,0
4788,Female,Caucasian,40,0,0,0,1,0,0
6119,Female,African-American,25,0,0,0,10,5,0
3894,Male,Hispanic,39,0,0,0,1,0,0
7122,Male,Hispanic,39,0,0,0,1,1,0
1501,Male,Caucasian,42,0,0,0,1,0,0
4192,Male,African-American,25,0,1,1,8,3,0
11589,Male,Other,35,0,0,0,1,1,0
10359,Male,African-American,25,0,0,0,6,2,1
9715,Male,Caucasian,43,0,0,0,1,1,0
5555,Male,Caucasian,33,0,0,0,5,3,0
4569,Male,Caucasian,37,0,0,0,5,5,0
9412,Female,African-American,36,0,0,0,1,1,0
1931,Male,Caucasian,44,0,0,0,1,0,0
11120,Female,Other,23,0,0,0,3,1,0
951,Male,African-American,31,0,0,0,1,1,0
53,Male,Caucasian,24,0,0,0,2,1,0
10858,Male,African-American,26,0,0,0,2,0,0
8058,Male,African-American,40,0,0,0,1,1,0
11451,Male,Caucasian,38,0,0,0,4,0,0
9377,Male,Hispanic,61,0,0,0,1,0,0
6749,Female,Caucasian,24,0,0,0,10,0,0
6937,Female,Caucasian,29,0,0,0,4,0,0
7281,Male,Caucasian,38,0,0,0,1,0,0
10760,Male,Hispanic,22,0,0,0,2,0,0
1732,Male,African-American,25,0,0,0,10,4,0
1965,Female,African-American,26,0,0,0,9,5,1
5815,Male,Caucasian,40,0,0,0,1,0,0
11130,Male,Caucasian,38,0,0,0,2,7,0
10419,Male,Hispanic,32,0,0,0,5,6,1
3245,Male,African-American,45,0,0,0,4,3,0
2216,Male,African-American,44,0,0,0,2,2,0
4364,Male,Caucasian,48,0,0,0,1,1,0
5370,Male,African-American,23,0,0,0,2,1,0
3865,Male,African-American,21,0,0,0,10,0,0
6083,Female,African-American,28,0,0,0,3,1,0
305,Male,Other,40,0,0,0,1,3,0
3235,Male,Hispanic,36,0,0,0,1,0,0
5045,Female,Caucasian,40,0,0,0,10,5,0
6884,Male,Caucasian,29,0,0,0,8,0,0
7747,Male,Hispanic,28,0,0,0,7,1,0
9286,Male,African-American,33,0,0,0,5,3,0
5757,Male,African-American,28,0,0,0,2,1,0
9308,Female,Caucasian,50,0,0,0,3,3,0
3821,Female,African-American,45,0,0,0,3,2,0
2208,Male,African-American,32,0,0,0,7,2,1
5506,Male,Caucasian,24,0,0,0,5,3,0
11484,Male,Hispanic,42,0,0,0,2,0,0
5818,Male,African-American,23,0,0,0,5,0,0
8484,Male,Caucasian,22,0,0,0,3,0,0
8415,Male,Caucasian,33,0,0,0,6,4,0
11172,Male,African-American,22,0,0,0,6,0,0
8191,Male,African-American,21,0,0,0,4,0,0
169,Male,Caucasian,38,0,0,0,4,5,0
4246,Male,African-American,49,0,0,2,5,12,0
8995,Male,Caucasian,55,0,0,0,8,7,0
5008,Male,African-American,23,0,0,0,3,0,0
8324,Female,African-American,45,0,0,0,3,1,0
10532,Male,African-American,37,0,0,0,4,4,1
8303,Male,African-American,24,0,0,0,4,1,0
11467,Male,Other,21,0,0,1,3,0,0
4379,Male,Caucasian,38,0,0,0,1,1,0
5411,Male,African-American,21,0,0,0,6,1,1
3291,Male,African-American,37,0,0,0,2,8,0
5650,Male,African-American,28,0,0,0,4,5,0
11012,Male,African-American,45,0,0,0,9,16,0
2646,Male,Caucasian,36,0,0,0,6,9,0
5286,Male,African-American,20,0,0,1,3,0,0
219,Male,Caucasian,23,0,0,0,3,0,0
10934,Male,Caucasian,41,0,0,0,1,0,0
6936,Male,African-American,23,0,0,0,6,1,1
4906,Male,African-American,24,1,0,1,9,9,1
1730,Male,African-American,47,0,0,0,4,5,0
8980,Male,Hispanic,24,0,0,0,1,0,0
3987,Male,Caucasian,25,0,0,0,5,2,0
6942,Male,African-American,29,0,0,0,1,1,0
5792,Male,Caucasian,35,0,0,0,4,1,0
9945,Male,Caucasian,24,0,0,0,2,0,0
5628,Male,Caucasian,39,0,0,0,1,1,0
82,Male,Caucasian,32,0,0,0,8,3,0
3909,Male,Caucasian,30,0,0,0,8,13,0
9775,Male,Caucasian,54,0,0,0,1,0,0
5084,Female,African-American,27,0,0,0,4,0,0
9159,Male,Caucasian,50,0,0,0,2,2,1
5178,Female,African-American,31,0,0,0,5,3,0
9911,Female,Caucasian,47,0,0,0,1,0,0
10371,Male,Hispanic,45,0,0,0,1,3,0
11497,Male,African-American,26,0,0,0,2,0,0
11316,Male,African-American,37,0,0,0,2,1,0
9654,Male,African-American,48,0,0,0,2,3,0
10284,Female,African-American,28,0,0,0,4,3,0
3710,Male,African-American,19,1,0,1,7,1,0
11755,Male,Other,35,0,0,0,4,0,0
2680,Male,African-American,29,0,0,0,8,0,0
8977,Male,African-American,28,0,0,0,7,5,0
9979,Female,Caucasian,34,0,0,0,1,1,0
9695,Male,Caucasian,30,0,0,0,1,1,0
6924,Male,African-American,23,0,0,0,9,2,0
106,Male,African-American,24,0,1,0,6,4,0
11121,Male,Hispanic,27,0,0,0,3,0,0
7028,Male,Caucasian,36,0,0,0,3,5,0
9639,Male,Hispanic,26,0,0,0,1,0,0
1552,Female,Other,38,0,0,0,2,0,0
10267,Female,African-American,31,0,0,0,8,4,0
7320,Male,Caucasian,22,0,2,0,8,3,0
531,Male,African-American,26,0,0,1,10,6,0
6578,Male,Caucasian,77,0,0,0,1,3,0
1008,Male,Caucasian,53,0,0,0,1,1,0
6332,Male,African-American,51,0,0,0,4,0,1
1912,Female,African-American,49,0,0,0,1,0,0
8764,Male,African-American,27,0,0,0,6,2,0
1559,Male,Caucasian,24,1,2,0,4,3,0
11301,Male,African-American,40,0,0,0,2,1,0
4497,Male,African-American,60,0,0,0,4,7,0
8045,Male,Caucasian,23,0,0,0,9,6,1
173,Male,African-American,33,0,0,0,5,5,0
2176,Male,Caucasian,42,0,0,0,3,1,1
11420,Male,Other,52,0,0,0,1,0,0
2759,Male,Caucasian,32,0,0,2,7,6,0
3818,Male,African-American,23,0,0,0,4,1,0
5942,Male,Caucasian,26,0,0,0,7,1,0
771,Male,Caucasian,35,0,0,0,2,1,0
10884,Male,Caucasian,28,0,0,0,6,11,0
1714,Male,Caucasian,27,0,0,0,10,1,0
6484,Female,Caucasian,52,0,0,0,1,0,0
5176,Male,African-American,27,0,0,0,2,3,0
2514,Male,African-American,35,0,1,0,9,23,0
8038,Female,African-American,67,0,0,0,1,0,0
6888,Female,African-American,36,0,0,0,6,0,0
6839,Female,African-American,37,0,0,0,2,0,0
338,Male,African-American,23,0,0,0,9,2,0
5583,Male,African-American,37,0,0,0,7,11,1
1216,Male,Caucasian,28,0,0,0,6,2,0
8548,Male,African-American,38,1,2,2,9,22,1
5212,Female,African-American,24,0,0,0,5,0,0
52,Female,Caucasian,33,0,0,0,5,4,0
4335,Male,African-American,37,0,0,0,9,0,0
3787,Male,African-American,27,0,0,0,7,1,0
2570,Female,African-American,22,0,0,0,5,0,0
5097,Female,Caucasian,62,0,0,0,3,2,0
1115,Male,African-American,37,0,0,0,4,7,0
10323,Male,Hispanic,31,2,1,0,9,8,0
8762,Male,Caucasian,43,0,0,0,1,1,0
7757,Male,Hispanic,34,0,0,0,1,1,0
1589,Male,Other,33,0,0,0,1,0,0
2160,Male,African-American,34,0,0,0,6,7,0
5895,Male,Caucasian,24,0,0,0,4,1,0
881,Female,Caucasian,49,0,0,0,1,2,0
6445,Male,African-American,25,0,0,0,8,1,0
7654,Male,African-American,41,0,0,0,4,1,0
2105,Male,Hispanic,51,0,0,0,1,1,0
10292,Male,African-American,21,0,0,0,8,0,0
2050,Female,Caucasian,26,0,0,0,4,0,0
2998,Female,Hispanic,24,0,0,0,4,0,0
8693,Female,Caucasian,26,0,0,0,4,1,0
1689,Male,Caucasian,54,0,0,0,1,3,0
10564,Male,Caucasian,33,0,0,0,3,0,0
7203,Male,African-American,56,0,0,0,1,0,0
2828,Female,African-American,22,0,0,0,7,0,1
5221,Male,African-American,36,0,0,0,7,3,0
1834,Male,Caucasian,31,0,0,0,4,0,0
2271,Male,African-American,28,0,0,1,8,7,0
8580,Male,African-American,28,0,0,0,9,3,0
9931,Male,African-American,58,0,0,0,1,0,0
3825,Male,Caucasian,45,0,0,0,2,2,0
6260,Male,Caucasian,30,0,0,0,8,1,0
7514,Male,Caucasian,44,0,0,0,5,3,0
8156,Male,Caucasian,35,0,0,0,4,6,0
4070,Male,African-American,37,0,0,0,1,2,0
11534,Male,African-American,58,0,0,0,1,3,0
10898,Male,Hispanic,29,0,0,0,2,2,0
3867,Male,African-American,69,0,0,0,5,22,0
2428,Male,African-American,35,0,4,17,9,12,0
5660,Male,Caucasian,37,0,0,0,5,0,0
11381,Male,African-American,37,0,0,0,8,0,0
9953,Male,African-American,23,0,0,3,3,1,0
8005,Male,Other,41,0,0,0,1,1,0
9527,Male,African-American,36,0,0,0,2,2,0
5606,Male,African-American,21,0,0,0,7,0,0
1641,Male,African-American,32,0,0,0,1,0,0
7912,Male,Caucasian,21,0,0,0,4,0,0
5578,Male,African-American,24,0,0,3,10,3,1
271,Male,Other,24,0,0,0,2,0,0
7338,Male,African-American,20,1,1,1,10,4,1
9342,Male,Caucasian,20,0,0,1,4,0,0
1012,Male,Hispanic,62,0,0,0,1,0,0
1537,Male,African-American,34,0,2,0,6,8,0
955,Male,African-American,61,0,0,0,6,15,0
1116,Male,Hispanic,49,0,0,0,1,0,0
3209,Male,African-American,22,0,0,0,6,3,1
9125,Male,Caucasian,51,0,0,0,2,1,1
11583,Male,Caucasian,38,0,0,0,1,1,0
5964,Female,African-American,23,0,0,0,3,1,0
9954,Male,Hispanic,60,0,0,0,1,1,0
9306,Male,African-American,20,0,0,1,5,0,0
3832,Male,Hispanic,40,0,0,0,2,2,0
2863,Male,Other,21,0,2,0,2,3,0
8259,Male,African-American,58,0,0,0,1,0,0
9730,Male,Caucasian,30,0,0,0,2,0,0
7222,Female,Caucasian,34,0,0,0,5,5,0
4625,Male,Caucasian,27,0,0,0,6,5,0
8659,Male,African-American,53,0,0,0,2,5,0
3747,Male,Caucasian,37,0,0,0,6,1,0
7965,Female,Caucasian,25,0,0,0,3,1,0
10821,Male,African-American,30,1,0,2,5,8,0
10902,Female,Other,34,0,0,0,2,1,0
8121,Male,African-American,40,0,0,0,1,1,0
10851,Female,African-American,29,0,0,0,3,2,0
5845,Male,African-American,47,0,0,0,2,1,0
2657,Male,African-American,49,0,0,0,1,1,0
11286,Female,Caucasian,35,0,0,0,2,0,0
3763,Male,African-American,26,0,2,2,9,20,0
9535,Male,Hispanic,23,0,0,0,10,1,0
7476,Male,African-American,68,0,0,0,4,6,0
7249,Female,African-American,26,0,0,0,7,1,0
11405,Male,African-American,31,0,0,0,6,10,0
9467,Male,African-American,22,0,0,0,7,0,0
8616,Male,Caucasian,44,0,0,0,3,4,0
8490,Male,Hispanic,39,0,0,0,1,1,0
391,Male,African-American,18,2,0,0,10,2,0
5801,Male,Caucasian,51,0,0,0,3,6,0
3040,Male,African-American,56,0,0,0,1,1,0
8576,Male,African-American,21,0,0,0,4,0,0
6673,Male,African-American,24,0,0,0,8,3,0
3775,Female,African-American,41,0,0,0,2,6,0
4794,Male,African-American,28,0,0,0,7,9,0
4884,Male,Caucasian,31,0,0,0,1,0,0
6136,Male,African-American,26,0,0,2,8,1,0
11594,Male,Caucasian,55,0,0,0,1,0,0
8974,Male,African-American,22,0,0,0,8,2,1
679,Male,African-American,30,0,0,0,1,1,0
926,Male,African-American,28,0,0,0,7,5,0
3534,Male,Caucasian,56,0,0,0,1,1,0
9271,Male,Caucasian,48,0,0,0,1,1,0
7422,Male,African-American,22,0,0,0,4,1,0
1731,Male,Caucasian,50,0,0,0,1,1,0
8801,Male,Caucasian,27,0,0,0,4,2,0
11336,Female,African-American,23,0,0,0,4,0,1
10492,Female,Hispanic,25,0,1,2,6,14,0
