person_id,sex,race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,decile_score
8073,Male,Caucasian,38,0,0,0,18,(F3),9
6955,Male,African-American,21,0,0,0,2,(F3),9
5446,Male,African-American,48,0,0,0,4,(F3),6
4591,Male,Caucasian,25,0,2,1,9,(F2),9
10072,Male,Caucasian,41,0,0,0,4,(F3),3
9318,Male,African-American,30,0,0,0,10,(F3),6
11087,Male,Caucasian,28,0,0,0,0,(M1),2
483,Male,Other,24,0,0,0,0,(F3),2
7063,Male,African-American,66,0,0,0,5,(M1),2
4155,Male,African-American,23,0,0,0,5,(F3),9
3243,Female,African-American,46,0,0,0,1,(F3),8
1380,Male,African-American,46,0,0,0,2,(F3),2
1772,Male,Hispanic,37,0,1,0,4,(F1),2
1332,Male,Other,33,0,0,0,4,(F3),3
4773,Male,African-American,23,0,0,1,1,(F3),7
11733,Male,Caucasian,52,0,0,0,0,(F3),5
11223,Male,African-American,60,0,0,0,13,(M1),9
966,Male,Caucasian,51,0,0,0,1,(F3),4
4026,Female,Hispanic,40,0,0,0,7,(F3),2
6720,Male,Caucasian,43,0,0,0,4,(F6),3
9644,Male,African-American,22,0,0,0,0,(M1),6
6835,Male,Hispanic,57,0,0,0,3,(F3),1
1926,Female,Caucasian,45,0,0,0,5,(M1),2
2436,Male,Caucasian,44,0,0,0,2,(M1),1
10388,Male,African-American,26,0,1,0,3,(M1),6
9534,Male,African-American,49,0,0,0,29,(F3),6
3263,Male,Caucasian,25,0,0,0,0,(M1),2
8821,Male,African-American,24,5,1,0,10,(F3),10
10403,Female,Caucasian,30,0,0,0,5,(F3),5
5247,Male,African-American,24,0,0,0,1,(F3),6
6845,Male,Other,23,0,0,0,1,(F3),7
5121,Male,African-American,25,0,0,0,0,(M1),2
3117,Male,African-American,23,0,0,0,3,(F3),6
830,Male,Hispanic,21,0,0,0,0,(F3),6
11444,Male,African-American,34,3,2,0,10,(M1),8
11642,Female,Caucasian,62,0,0,0,0,(M1),1
1549,Male,African-American,20,1,0,1,1,(F3),10
118,Male,Caucasian,32,0,0,0,3,(M1),1
6736,Male,African-American,25,0,1,3,6,(F3),9
5335,Male,Caucasian,52,0,0,0,7,(F3),2
9205,Male,Hispanic,26,0,0,0,0,,2
7582,Male,African-American,23,0,0,0,0,(M1),3
379,Female,Hispanic,31,0,0,0,0,(M1),2
3445,Male,Caucasian,28,0,0,0,1,(M1),3
10916,Male,Caucasian,35,0,0,0,9,(F3),9
6530,Male,Caucasian,60,0,0,0,0,(F1),1
4505,Male,Caucasian,22,0,0,0,0,(F3),6
3357,Male,African-American,43,0,0,0,0,(F3),4
3745,Male,Caucasian,27,0,0,0,2,(F3),6
11591,Male,African-American,25,0,0,0,0,(MO3),7
7191,Female,Caucasian,22,0,0,0,0,(F3),5
8306,Male,African-American,43,0,0,0,15,(M1),9
1845,Female,African-American,33,0,0,0,1,(F3),2
4900,Female,Other,40,0,0,0,0,(F3),1
3069,Male,Caucasian,35,0,0,1,1,(F3),2
5959,Male,Caucasian,44,0,0,0,2,(F3),5
4999,Male,African-American,33,0,0,0,2,(F3),8
4198,Male,African-American,37,0,0,0,22,(F3),9
446,Female,African-American,21,0,0,0,0,(M1),6
3143,Male,Caucasian,25,0,0,0,6,(F3),8
10972,Male,Caucasian,32,0,0,0,0,(F3),2
1232,Female,African-American,22,0,0,0,0,(M1),6
10572,Male,African-American,28,0,0,0,20,(F3),8
5877,Male,African-American,35,0,1,0,8,(F3),9
10689,Male,Hispanic,32,0,0,0,1,(F3),3
4397,Male,African-American,37,0,0,0,2,(F3),4
1647,Male,Hispanic,23,0,0,0,2,(F3),4
5065,Male,Caucasian,42,0,0,0,2,(M1),4
7164,Male,Caucasian,58,0,0,0,1,(F3),1
3550,Male,African-American,31,0,0,0,7,(F2),7
2470,Male,African-American,51,0,0,0,8,(F3),2
806,Male,Caucasian,24,0,0,0,0,(F2),2
8431,Female,Caucasian,26,0,0,0,1,(F2),7
7351,Male,Hispanic,40,0,0,0,0,(F3),5
7132,Male,Caucasian,60,0,0,0,0,(F3),-1
1798,Male,African-American,32,0,0,0,4,(F3),7
2347,Male,African-American,31,0,0,0,4,(F3),5
9833,Male,Caucasian,67,0,0,0,0,(F3),1
11081,Male,African-American,26,0,0,0,2,(F3),7
5371,Female,Caucasian,36,0,0,0,3,(F3),6
2395,Male,Hispanic,51,0,0,0,5,(F3),1
260,Male,African-American,62,0,0,0,8,(F3),4
3434,Male,African-American,27,0,0,0,25,(F2),10
8117,Male,Caucasian,28,0,0,0,0,(F3),6
1482,Female,African-American,23,0,0,0,6,(M2),7
8207,Male,Caucasian,31,0,0,0,3,(M1),2
2878,Male,Caucasian,42,0,0,0,0,(M1),4
6460,Male,African-American,19,0,0,1,0,(F3),9
7865,Male,African-American,47,0,0,0,12,(F1),6
9403,Female,African-American,30,0,0,0,1,(F3),3
11061,Male,Hispanic,28,0,0,0,4,(F2),4
7196,Male,African-American,53,0,0,0,6,(F3),2
5136,Male,Hispanic,37,0,0,0,1,(F2),5
4004,Female,African-American,27,0,0,0,1,(F3),3
10590,Male,African-American,29,0,0,0,1,(F3),5
6132,Male,African-American,40,10,0,0,14,(M2),3
11033,Male,African-American,21,0,0,0,2,(F3),9
2264,Male,African-American,29,1,1,0,4,(F2),10
978,Male,African-American,30,0,0,0,0,(F2),2
2752,Male,Caucasian,55,0,0,0,0,(M1),5
9699,Male,Other,42,0,0,0,1,(F2),2
9212,Male,Caucasian,56,0,0,0,6,(F2),1
5576,Male,Native American,26,0,0,0,11,(F3),8
2357,Male,African-American,34,0,0,0,2,(NI0),3
4317,Male,African-American,25,0,0,0,1,(M2),6
9780,Female,African-American,27,0,1,0,10,(M2),7
1831,Female,Caucasian,29,0,0,0,3,(F3),7
9895,Male,African-American,29,3,0,1,5,(F3),7
8788,Male,African-American,23,0,0,0,4,(F3),9
9392,Male,Caucasian,53,0,0,0,1,(M1),5
11311,Female,Caucasian,22,0,0,0,2,(F3),5
10412,Male,Caucasian,49,0,0,0,0,(F3),1
7177,Male,Hispanic,22,0,0,0,0,(M2),2
9308,Female,Caucasian,50,0,0,0,3,(F3),3
9055,Female,Hispanic,21,0,0,1,0,(M1),4
5349,Male,Caucasian,20,0,0,0,0,(F3),10
293,Male,African-American,23,0,0,0,0,(F3),3
500,Female,African-American,21,0,0,0,0,(F3),8
7058,Male,African-American,22,0,1,0,1,(M2),6
196,Male,Caucasian,27,0,0,0,0,(F3),1
8510,Male,African-American,26,0,0,0,1,(F7),4
2594,Male,African-American,49,0,0,0,1,(F3),1
1181,Female,African-American,35,0,0,0,4,(F3),5
4502,Male,Caucasian,49,0,0,0,1,(M1),1
7506,Male,African-American,29,0,0,0,0,(F3),2
10928,Male,African-American,59,0,0,0,5,(MO3),5
814,Male,Caucasian,32,0,0,0,1,(F2),1
4991,Male,African-American,58,0,0,0,10,(F3),3
3119,Male,African-American,20,0,0,0,2,(F3),8
3743,Male,African-American,23,0,0,0,1,(F3),4
11242,Male,African-American,36,0,0,0,20,(M1),10
11194,Male,Hispanic,41,0,0,0,2,(F3),1
6196,Male,African-American,20,1,1,1,2,(F3),8
9381,Male,Caucasian,35,0,0,0,2,(M1),1
7429,Male,Caucasian,19,0,0,0,0,(M1),8
2562,Male,Hispanic,26,0,0,1,7,(M1),4
3693,Male,African-American,24,0,0,0,0,(M1),2
10447,Male,Caucasian,52,0,0,0,1,(F3),1
7307,Male,African-American,29,0,0,6,6,(M1),10
1719,Male,African-American,61,0,0,0,1,(F3),1
7344,Male,African-American,25,0,0,0,2,(F3),5
9278,Male,Asian,47,0,0,0,2,(F3),1
9131,Male,Other,20,0,0,0,0,(M1),5
6790,Female,Caucasian,34,0,0,0,0,(M1),2
456,Male,Caucasian,37,0,0,0,5,(F3),3
4633,Male,Caucasian,21,0,0,1,3,(F1),3
7755,Female,African-American,41,0,0,0,1,(F3),1
9799,Male,Caucasian,26,0,0,0,0,(F2),5
492,Male,Other,21,0,0,0,0,(F3),4
5667,Male,Hispanic,35,0,0,0,5,(M1),6
5789,Female,Hispanic,53,0,0,0,0,(M1),1
8628,Male,African-American,54,0,0,0,6,(F3),7
1458,Male,Caucasian,22,0,0,0,0,(M2),3
2583,Female,Caucasian,35,0,0,0,4,(F3),3
11697,Male,Caucasian,28,0,0,1,4,(M1),5
7188,Male,African-American,25,0,0,0,1,(MO3),4
3819,Male,African-American,32,0,0,0,0,(F3),6
4680,Male,Hispanic,34,0,0,0,0,(F3),2
11274,Male,Caucasian,30,0,0,0,2,(M1),2
7308,Male,Caucasian,45,0,0,0,3,(F3),1
9295,Male,Hispanic,30,0,0,0,2,(F3),2
7061,Male,Caucasian,24,0,0,0,0,(M2),5
2807,Male,Hispanic,24,0,0,0,11,(F3),10
1314,Male,African-American,31,0,3,0,25,(M1),8
11144,Male,African-American,21,0,0,0,0,(F2),6
10410,Female,Caucasian,61,0,0,0,15,(F3),6
1625,Male,African-American,21,0,0,0,0,(F3),10
19,Female,Caucasian,47,0,0,0,1,(F3),1
3352,Female,Caucasian,34,0,0,0,0,(F3),2
5348,Female,African-American,35,0,0,0,0,(M1),1
2267,Male,African-American,26,0,0,0,1,(F3),2
188,Male,Asian,33,0,0,0,2,(MO3),8
8475,Female,Caucasian,32,0,0,0,5,(F7),2
9126,Male,African-American,30,0,0,0,2,(M1),2
2971,Female,Caucasian,41,0,0,0,1,(F3),1
7746,Male,African-American,26,0,0,0,1,(M1),2
11341,Male,Hispanic,49,0,0,0,0,(F3),1
2306,Male,Caucasian,56,0,0,0,1,(M1),1
6339,Male,African-American,49,0,0,0,11,(M1),5
10008,Male,Caucasian,28,0,0,0,1,(F3),4
6062,Male,Caucasian,57,0,0,0,6,(F3),2
3403,Male,African-American,34,0,0,0,5,(F3),4
8607,Male,Caucasian,34,0,0,0,4,(F3),2
703,Male,Caucasian,63,0,0,0,2,(F3),1
3240,Female,African-American,25,0,0,0,5,(F3),7
6347,Male,African-American,21,0,0,0,2,(F3),10
1184,Male,Caucasian,48,0,0,0,0,(M1),1
5109,Male,Hispanic,33,0,0,0,0,(F3),1
10058,Male,African-American,53,0,0,0,13,(M1),5
11538,Male,Caucasian,52,0,0,0,0,(M1),1
3929,Male,African-American,19,0,0,0,0,(F3),4
8725,Female,African-American,21,0,0,0,0,(F3),9
2758,Male,African-American,25,0,0,0,0,(F3),2
8430,Male,African-American,32,0,0,0,2,(M2),10
7839,Male,Caucasian,42,0,0,0,1,(F7),1
10492,Female,Hispanic,25,0,1,2,14,(F2),6
6523,Male,Caucasian,28,0,0,0,4,(F2),4
6154,Male,African-American,32,0,0,0,1,(M1),3
5227,Male,African-American,48,0,0,0,10,(F2),8
4771,Male,Caucasian,36,0,0,0,1,(F3),5
10733,Male,African-American,28,0,0,0,2,(F2),2
4430,Male,Hispanic,25,0,0,0,2,(M1),3
4084,Male,African-American,30,0,1,0,10,(F3),9
6054,Male,Asian,48,0,0,0,0,(M1),1
1843,Male,Hispanic,43,0,0,0,0,(M1),2
9245,Male,African-American,26,0,0,0,2,(M2),3
7959,Male,African-American,54,0,0,0,8,(F3),5
11228,Male,Caucasian,34,0,0,0,1,(F3),3
7101,Female,Caucasian,24,0,0,0,0,(F3),5
10188,Male,Caucasian,31,0,0,0,3,(M1),4
9974,Female,African-American,24,3,0,0,7,(F3),10
7554,Male,African-American,56,0,0,0,4,(M2),4
9458,Male,African-American,23,0,0,0,0,(M2),3
2425,Male,Caucasian,43,0,0,0,11,(F3),7
807,Male,Caucasian,23,0,0,0,0,(M1),9
1688,Male,African-American,24,0,0,0,4,(M2),8
10461,Male,Other,37,0,0,0,0,(M1),1
7360,Female,Caucasian,24,0,0,0,2,(F2),4
9310,Male,Caucasian,56,0,0,0,5,(F3),1
8308,Male,African-American,27,1,0,0,6,(F3),7
2619,Male,African-American,27,0,0,0,3,(F3),3
872,Male,African-American,38,0,0,0,15,(F3),7
7621,Male,Other,39,0,0,0,2,(M1),2
8251,Female,Other,38,0,0,0,0,(F3),1
5979,Male,African-American,39,0,0,0,2,(F3),2
7423,Male,African-American,52,0,0,0,0,(F3),7
565,Male,Caucasian,40,0,0,0,0,(F3),7
6572,Male,Caucasian,25,0,0,0,1,(F3),3
3725,Male,African-American,23,0,0,2,4,(F3),8
8344,Male,African-American,41,2,0,1,14,(MO3),8
8327,Male,African-American,53,0,0,0,1,(M2),1
7330,Female,African-American,32,0,0,0,3,(F2),2
4831,Male,Caucasian,33,0,0,0,10,(M1),4
11004,Male,Caucasian,47,0,0,0,0,(M1),2
7765,Male,Hispanic,46,0,0,0,12,(F3),6
3796,Male,African-American,54,0,0,0,6,(F3),3
7565,Male,African-American,46,0,0,0,2,(F3),3
6277,Male,African-American,51,1,0,0,8,(MO3),8
9898,Male,African-American,47,0,0,0,21,(F3),9
10152,Male,Other,40,0,0,0,7,(F3),2
11665,Female,African-American,39,0,0,0,0,(M1),1
8588,Male,Hispanic,46,0,0,0,0,(M1),1
2919,Male,African-American,19,4,1,0,5,(F1),10
11146,Female,Caucasian,22,0,0,0,1,(M2),9
3569,Male,African-American,20,0,0,0,0,(F3),3
7020,Male,Caucasian,30,0,0,0,0,(F2),2
8191,Male,African-American,21,0,0,0,0,(F3),4
11349,Male,African-American,30,0,0,0,0,(F3),2
6010,Male,Caucasian,51,0,0,0,0,(M1),1
11307,Male,Caucasian,26,0,0,0,0,(M1),2
2048,Male,African-American,21,2,0,1,2,(F3),10
2852,Male,African-American,25,0,0,0,0,(F3),8
8158,Male,Caucasian,34,0,0,0,1,(F3),1
5941,Male,African-American,26,0,2,0,13,(F3),10
202,Male,Caucasian,28,0,0,0,0,(M2),2
43,Male,African-American,63,0,0,0,0,(M1),1
5574,Male,African-American,27,0,0,0,2,(F3),7
6234,Female,African-American,45,0,0,0,3,(F3),7
225,Male,African-American,33,0,0,0,8,(M2),5
668,Male,Hispanic,25,0,0,0,2,(F3),5
3829,Male,Other,67,0,0,0,1,(M1),1
10345,Male,African-American,46,0,0,0,4,(F1),1
9080,Male,Caucasian,37,0,0,0,2,(F3),1
9341,Male,Hispanic,20,0,0,0,1,(F2),10
11256,Male,Caucasian,37,0,0,0,2,(F3),1
1440,Male,African-American,30,0,1,0,8,(F3),10
7434,Male,African-American,24,0,0,0,1,(F7),4
11158,Male,Caucasian,26,0,0,0,0,(F3),2
7229,Male,Caucasian,36,0,0,0,6,(F3),8
3288,Male,African-American,43,0,0,0,18,(F3),4
4898,Male,African-American,20,0,0,0,1,(F3),10
11288,Male,Caucasian,20,0,0,0,0,(F3),6
1171,Male,Hispanic,28,0,0,0,0,(F3),2
5337,Male,African-American,56,0,0,0,3,(M1),2
7358,Male,Other,25,0,0,0,0,(F3),4
7069,Male,Caucasian,30,0,1,1,5,(M2),9
9168,Male,African-American,34,0,0,0,7,(F3),2
3312,Male,Caucasian,61,0,0,0,1,(M1),1
3181,Male,Caucasian,22,0,0,2,0,(F3),7
1617,Male,Caucasian,35,0,0,0,2,(M1),2
1259,Male,Caucasian,26,0,0,0,5,(F3),4
7914,Male,Caucasian,55,0,0,0,0,(M1),1
1324,Male,Caucasian,40,0,0,0,0,(F3),2
7908,Male,African-American,20,1,2,0,5,(F3),9
1048,Male,African-American,44,0,0,0,14,(F3),8
10384,Female,African-American,30,0,0,0,0,(F3),2
8880,Female,African-American,26,0,0,0,7,(M1),6
10364,Male,Other,20,0,0,0,1,(F3),10
7711,Male,African-American,20,0,0,0,0,(F3),3
4172,Female,Other,38,0,0,0,6,(F2),4
7296,Male,Other,57,0,0,0,0,(M1),1
1446,Male,Caucasian,35,0,0,0,2,(F3),1
431,Male,Hispanic,38,0,0,0,3,(F3),1
2697,Male,Hispanic,50,0,0,0,11,(M1),9
3945,Male,Caucasian,25,0,0,0,0,(F3),9
7000,Male,Hispanic,52,0,0,0,4,(F7),9
4977,Male,Caucasian,39,6,1,0,17,(F3),7
3515,Male,Caucasian,40,0,0,0,4,(M1),1
1516,Male,Hispanic,45,0,0,0,20,(F3),3
10057,Male,African-American,34,0,1,0,9,(F3),8
6860,Male,Hispanic,21,0,0,0,0,(M1),8
9817,Male,African-American,26,0,0,0,2,(F3),5
664,Male,Caucasian,34,0,0,0,0,(M1),1
2744,Male,Caucasian,68,0,0,0,0,(F3),1
7558,Male,Caucasian,40,0,0,0,0,(M1),1
6332,Male,African-American,51,0,0,0,0,(F3),4
1710,Male,Caucasian,37,0,0,0,0,(M2),2
10112,Male,African-American,25,0,0,0,2,(M2),5
8638,Male,African-American,31,0,0,0,9,(F2),8
5542,Female,African-American,30,0,0,0,0,(M1),2
10073,Male,African-American,37,0,0,0,2,(M2),2
5097,Female,Caucasian,62,0,0,0,2,(F3),3
10146,Male,Asian,51,0,0,0,2,(M1),2
2320,Female,African-American,22,0,0,1,0,(F3),4
10562,Female,African-American,24,0,0,0,1,(F3),6
4436,Male,African-American,23,0,0,0,4,(F3),10
424,Male,African-American,28,0,0,0,3,(M1),4
9156,Male,Caucasian,24,0,0,0,5,(F3),6
5372,Female,African-American,29,0,0,0,0,(F3),2
4003,Male,Caucasian,26,0,0,0,0,(M1),2
3941,Male,Caucasian,37,0,0,0,0,(M1),3
688,Male,African-American,27,0,0,0,13,(M1),8
5964,Female,African-American,23,0,0,0,1,(F3),3
10254,Male,African-American,27,1,2,0,11,(F2),9
2606,Male,African-American,27,0,0,0,10,(F2),9
7108,Male,African-American,33,0,0,0,15,(M2),5
8899,Female,African-American,34,0,0,0,5,(F2),9
392,Male,Caucasian,31,0,0,0,2,(M1),4
5342,Male,Caucasian,47,0,0,0,3,(M2),5
9753,Male,Other,31,0,0,0,1,(M1),1
7190,Female,Hispanic,28,0,0,0,1,(F3),3
10878,Male,Hispanic,47,0,0,0,3,(M2),6
8253,Male,African-American,29,0,0,0,0,(M1),3
10513,Female,Caucasian,42,0,0,0,0,(F3),1
908,Female,Caucasian,24,0,0,0,0,(M1),2
6328,Female,African-American,68,0,0,0,5,(F3),2
2676,Male,Caucasian,32,0,0,0,2,(F3),4
1858,Male,Caucasian,21,0,0,0,0,(F3),10
11153,Female,Caucasian,38,0,0,0,1,(F3),3
9260,Female,Caucasian,57,0,0,0,4,(F3),2
8374,Female,African-American,26,0,0,0,1,(M2),5
3516,Male,Other,28,0,0,0,1,(F3),3
2983,Female,Caucasian,25,0,0,0,0,(F3),4
522,Male,Caucasian,37,0,0,0,0,(F3),1
153,Male,African-American,30,0,0,0,1,(F3),2
10676,Male,Other,23,0,0,0,0,(F2),4
622,Female,Caucasian,39,0,0,0,0,(M2),6
8707,Male,African-American,31,0,0,0,0,,10
10187,Male,African-American,48,0,0,0,0,(F3),7
5551,Male,African-American,38,0,0,0,11,(F3),6
1998,Male,Caucasian,73,0,0,0,1,(F3),1
7730,Male,Caucasian,30,0,0,0,2,(M1),2
7048,Male,African-American,28,0,0,0,0,(M1),2
3316,Female,Caucasian,27,0,0,0,4,(M2),8
6436,Male,Hispanic,31,0,0,0,0,(M2),1
7334,Male,African-American,26,0,1,0,24,(F3),10
7387,Male,Caucasian,43,0,0,0,12,(F3),6
815,Male,Caucasian,21,0,0,0,0,(F3),3
8856,Male,Other,26,0,0,0,1,(M1),4
4450,Male,African-American,21,0,0,0,0,(F2),3
3831,Male,Caucasian,21,0,0,0,0,(F3),8
4567,Female,African-American,47,0,0,0,0,(M2),2
6158,Male,African-American,20,0,1,0,1,(F3),4
9716,Male,African-American,22,0,0,0,3,(F3),6
1138,Female,African-American,25,0,0,0,1,(M2),9
9450,Female,African-American,24,0,0,0,0,(F3),7
1809,Male,Other,25,0,0,0,1,(M1),4
1330,Male,Caucasian,42,0,0,0,3,(F3),4
11328,Male,African-American,36,0,0,0,4,(M1),2
8906,Male,Caucasian,20,0,1,1,1,(F3),10
8010,Male,Caucasian,23,0,0,0,0,(M1),4
2862,Male,African-American,26,0,0,0,1,(F3),6
9093,Male,African-American,22,0,0,0,1,(F3),8
2630,Male,African-American,28,0,1,0,8,(F3),6
5837,Female,Caucasian,34,0,0,0,0,(M1),2
683,Male,Caucasian,34,0,0,0,0,(M1),1
11095,Male,Caucasian,55,0,0,0,15,(F2),1
2193,Female,Caucasian,27,0,0,0,6,(F3),3
7551,Male,African-American,21,0,0,0,0,(M1),2
9155,Male,Caucasian,20,1,0,0,1,(F1),7
3826,Male,African-American,57,0,0,0,6,(M1),9
5719,Male,African-American,21,0,1,2,1,(F3),7
3374,Male,Caucasian,48,0,0,0,1,(F7),1
6808,Male,Other,32,0,0,0,0,(F3),1
1274,Male,Other,43,0,0,0,3,(F2),2
2291,Male,Caucasian,72,0,0,0,1,(M1),1
405,Male,Caucasian,27,0,0,0,0,(F3),6
5148,Male,Caucasian,27,0,0,0,0,(M2),3
8255,Male,African-American,49,0,0,0,1,(MO3),2
7074,Female,Caucasian,23,0,0,0,4,(M1),9
4107,Female,African-American,29,0,0,0,1,(F3),2
8685,Male,African-American,41,0,0,0,19,(F3),8
10535,Female,African-American,27,0,0,0,12,(M2),6
8504,Male,Caucasian,27,0,0,0,5,(F3),6
7300,Male,Caucasian,24,0,0,0,1,(F2),9
2039,Female,Caucasian,21,0,0,0,5,(F3),6
11369,Male,African-American,24,0,1,0,8,(F1),10
8747,Male,Caucasian,25,0,0,0,5,(F3),9
5100,Female,Caucasian,31,0,0,0,2,(F3),4
5953,Male,Hispanic,53,0,0,0,18,(F3),2
10954,Female,Caucasian,22,0,0,0,1,(F3),7
8111,Male,African-American,27,0,0,0,4,(F3),8
2389,Male,African-American,34,0,0,0,3,(M1),1
3751,Male,African-American,41,2,0,0,18,(M1),10
7930,Male,Caucasian,22,0,0,0,5,(M1),5
6191,Female,African-American,27,1,0,0,1,(F3),5
571,Male,Caucasian,39,0,0,0,2,(M1),4
9543,Male,Caucasian,49,0,0,0,9,(F3),2
2355,Male,African-American,20,0,0,0,0,(M1),3
3342,Male,African-American,42,0,0,0,0,(M1),1
1093,Male,Caucasian,21,0,0,0,0,(M1),2
6375,Male,African-American,26,0,0,0,1,(M1),6
5891,Male,Caucasian,41,0,0,0,0,(F3),1
2659,Male,Caucasian,37,0,0,0,1,(F3),1
10386,Male,Caucasian,22,0,0,0,1,(M1),7
2047,Male,African-American,26,0,0,0,6,(M1),5
142,Male,Caucasian,25,0,0,0,9,(F3),8
9791,Male,Caucasian,55,0,0,0,27,(M1),5
7345,Male,African-American,22,0,0,0,1,(F3),4
7051,Male,African-American,56,0,0,0,1,(F3),1
4506,Male,African-American,34,3,0,0,8,(F2),10
11099,Female,African-American,25,0,0,1,3,(M2),6
8730,Male,Caucasian,36,0,0,0,0,(M1),3
4311,Male,African-American,27,2,0,0,6,(M2),8
9230,Female,Caucasian,22,0,0,0,0,(M1),5
10971,Male,Caucasian,67,0,0,0,2,(F3),2
4328,Male,African-American,23,0,0,0,0,(F3),8
7484,Female,African-American,30,0,0,0,8,(F3),7
5555,Male,Caucasian,33,0,0,0,3,(F7),5
8681,Male,African-American,33,0,0,0,12,(F3),9
9069,Male,Hispanic,27,0,0,0,2,(M1),2
7249,Female,African-American,26,0,0,0,1,(F3),7
3052,Male,Caucasian,29,0,0,0,1,(F3),5
5504,Female,African-American,38,0,0,0,2,(F3),7
11481,Female,African-American,29,0,0,0,0,(M1),5
9364,Male,African-American,50,0,0,0,15,(M1),8
7033,Male,African-American,22,0,0,0,2,(F3),7
6283,Female,Other,62,0,0,0,1,(F3),-1
2965,Male,Hispanic,28,0,0,0,3,(M2),5
1799,Female,African-American,25,0,0,0,1,(F1),7
1315,Male,African-American,24,0,0,0,0,(F3),4
6559,Male,Hispanic,70,0,0,0,0,(M1),1
7025,Female,African-American,32,0,0,0,0,(M1),1
7572,Male,Caucasian,50,0,0,0,9,(M2),6
3914,Male,Caucasian,24,0,0,0,1,(F3),6
4464,Male,African-American,37,0,0,0,3,(M1),2
7312,Male,Caucasian,25,0,1,0,6,(F3),8
11166,Male,Caucasian,22,0,0,1,2,(F3),4
11614,Male,Hispanic,35,0,0,0,0,(M1),4
5769,Female,African-American,32,0,0,0,1,(M1),1
10869,Male,African-American,47,0,0,0,4,(F3),10
3393,Male,African-American,31,0,0,0,10,(F3),6
7848,Female,Caucasian,21,0,0,0,0,(F3),5
2991,Male,African-American,59,0,0,0,4,(F3),3
2985,Male,Caucasian,50,0,0,0,0,(F3),1
478,Male,African-American,29,0,0,0,7,(F3),9
3889,Male,African-American,32,0,0,0,4,(F2),7
6284,Male,African-American,21,0,0,0,0,(F3),5
5402,Female,African-American,23,0,0,0,2,(F3),10
267,Male,Hispanic,58,0,0,0,0,(F3),2
9333,Male,African-American,35,0,0,0,11,(F3),7
6980,Female,African-American,28,0,0,0,13,(F2),9
8939,Female,African-American,26,0,0,0,1,(M1),4
549,Male,African-American,34,1,0,0,11,(M1),8
7653,Male,African-American,24,0,0,0,7,(F2),7
6076,Male,Hispanic,44,0,0,0,8,(F3),5
11465,Male,African-American,34,0,0,0,0,(F3),1
944,Male,African-American,28,0,0,0,10,(F3),3
6925,Male,African-American,25,0,0,0,1,(M1),3
3847,Male,African-American,22,1,0,0,2,(F3),7
8522,Male,Hispanic,25,1,4,0,10,(F3),9
2168,Male,Hispanic,35,0,0,0,0,(M2),3
172,Male,African-American,30,0,0,0,3,(F3),3
8661,Male,Caucasian,50,0,0,0,1,(M1),2
7570,Male,African-American,44,0,0,0,0,(F2),1
663,Male,Caucasian,32,0,0,0,0,(M1),1
1432,Male,African-American,26,0,0,0,2,(F3),4
9685,Male,African-American,22,0,0,1,0,(M1),7
8328,Male,Caucasian,26,0,0,3,10,(M2),8
11673,Male,African-American,35,2,3,1,27,(F3),10
11117,Female,African-American,34,0,0,0,0,(M1),1
4168,Male,Caucasian,50,0,0,0,10,(F3),4
3039,Male,Caucasian,35,0,0,0,1,(F3),1
1277,Male,African-American,41,0,0,0,1,(M1),2
7182,Male,African-American,19,0,0,0,0,(M1),4
8981,Male,Caucasian,22,0,0,0,2,(M1),4
10706,Male,African-American,42,0,0,0,0,(M1),7
3309,Male,Caucasian,26,0,0,0,5,(F3),5
9203,Male,Hispanic,31,0,0,0,1,(F3),7
10355,Male,Other,29,0,0,0,5,(F3),6
9297,Male,African-American,61,0,0,0,2,(M1),8
9497,Male,African-American,39,0,0,0,1,(F3),8
2171,Male,African-American,22,0,0,0,1,(F3),7
7471,Male,African-American,21,0,0,0,0,(F3),8
8618,Female,Hispanic,39,0,0,0,2,(F3),2
5018,Male,African-American,21,0,0,1,2,(F3),10
11564,Male,Caucasian,52,0,0,0,3,(F3),2
8752,Male,Caucasian,29,0,0,0,1,(F3),1
3254,Male,Other,25,0,0,0,0,(M1),1
5674,Female,Hispanic,25,0,0,1,0,(M1),4
8360,Male,African-American,25,0,0,1,4,(F2),9
4612,Male,Caucasian,31,0,0,0,4,(F3),7
8647,Female,African-American,34,0,0,0,5,(F1),3
3002,Male,African-American,53,0,0,0,10,(F7),2
7548,Male,African-American,37,0,0,0,0,(F3),1
2467,Male,African-American,44,0,0,0,6,(F3),6
7754,Male,Caucasian,25,0,0,0,2,(M1),4
6385,Male,African-American,30,0,0,0,1,(F3),7
9213,Male,African-American,34,0,0,0,5,(F2),8
10707,Male,Caucasian,32,0,0,0,4,(F3),10
4453,Male,African-American,30,0,1,0,7,(F3),9
2318,Male,Caucasian,22,0,0,0,0,(F3),5
728,Male,Hispanic,34,0,0,0,4,(F2),1
3236,Male,African-American,29,0,0,0,12,(F3),10
2204,Male,African-American,21,0,0,0,1,(F3),3
66,Male,Caucasian,25,0,0,0,9,(M1),10
3641,Male,Caucasian,26,0,0,0,0,(M1),6
11657,Male,Hispanic,24,0,0,0,0,(F2),1
3045,Male,African-American,64,0,0,0,7,(F3),10
3668,Male,African-American,35,0,0,0,4,(MO3),5
